# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
2.750       193.01945    0.0096315602       3508.8931
2.750       197.04069    0.0086577621       3355.3952
2.750       201.06193    0.0079475929       3272.6187
2.750       205.08317    0.0084444304       3690.0366
2.750       209.10441    0.0075322362       3488.8617
2.750       213.12565    0.0073497995       3604.5652
2.750       217.14688    0.0070700460       3667.3580
2.750       221.16812    0.0075503887       4138.1589
2.750       225.18936    0.0067119751       3882.9715
2.750       229.21060    0.0064248266       3919.5460
2.750       233.23184    0.0066402754       4267.9552
2.750       237.25308    0.0064789330       4383.3819
2.750       241.27432    0.0063426435       4513.0884
2.750       245.29555    0.0056807012       4247.5768
2.750       249.31679    0.0060175979       4724.4148
2.750       253.33803    0.0054836042       4516.8694
2.750       257.35927    0.0053697872       4637.1035
2.750       265.40175    0.0048006616       4546.5575
2.750       273.44422    0.0045741962       4737.9591
2.750       281.48670    0.0049632059       5607.9767
2.750       289.52918    0.0046246424       5686.2432
2.750       297.57166    0.0044543738       5946.0917
2.750       305.61413    0.0039685707       5738.8475
2.750       313.65661    0.0034868929       5450.9501
2.750       321.69909    0.0036025344       6076.1415
2.750       329.74156    0.0026902865       4886.4097
2.750       337.78404    0.0025618201       5001.9145
2.750       345.82652    0.0040289975       8441.9376
2.750       353.86900    0.0029286613       6574.5639
2.750       361.91147    0.0030502111       7324.9929
2.750       369.95395    0.0029049597       7451.6659
2.750       377.99643    0.0026431814       7232.0317
2.750       386.03891    0.0031098301       9063.5878
2.750       394.08138    0.0022717334       7043.4491
2.750       402.12386    0.0015004432       4942.7578
2.750       410.16634    0.0018105987       6329.5453
2.750       418.20881    0.0023289467       8629.9712
2.750       426.25129    0.0024597906       9650.8490
2.750       434.29377    0.0019134750       7940.4269
2.750       442.33625    0.0020478379       8978.9057
2.750       450.37872    0.0014728453       6816.4928
2.750       458.42120    0.0019024269       9284.7948
2.750       466.46368    0.0015906606       8179.0200
2.750       474.50615    0.0013373609       7238.4307
2.750       482.54863    0.0019416071       11052.356
2.750       490.59111    0.0017509640       10473.853
2.750       498.63359    0.0024437712       15348.834
2.750       506.67606    0.0020499016       13508.106
2.750       514.71854    0.0022058972       15239.298
2.500     0.015707963       1452.2260   0.00028514390
2.500     0.031415927       3450.3405    0.0054197821
2.500     0.047123890       1750.5535    0.0092804504
2.500     0.062831853       1492.0053     0.018749092
2.500     0.078539816       1113.1462     0.027320718
2.500     0.094247780       834.70176     0.035400954
2.500      0.10995574       685.87996     0.046192570
2.500      0.12566371       621.45051     0.062475019
2.500      0.14137167       444.24836     0.063589184
2.500      0.15707963       383.12405     0.075226232
2.500      0.17278760       338.92308     0.088574578
2.500      0.18849556       308.87426      0.10479857
2.500      0.20420352       269.13885      0.11610110
2.500      0.21991149       239.55501      0.12906820
2.500      0.23561945       210.53957      0.13952030
2.500      0.25132741       195.61794      0.15732528
2.500      0.26703538       168.09365      0.16215411
2.500      0.28274334       152.27906      0.17437635
2.500      0.29845130       136.77127      0.18419828
2.500      0.31415927       124.20382      0.19509890
2.500      0.32986723       113.78628      0.20690819
2.500      0.34557519       102.59573      0.21449996
2.500      0.36128316       97.755307      0.23353595
2.500      0.37699112       88.864821      0.24120899
2.500      0.39269908       82.866988      0.25423274
2.500      0.40840704       78.896328      0.27227435
2.500      0.42411501       73.044107      0.28229707
2.500      0.43982297       68.795267      0.29652584
2.500      0.45553093       64.521551      0.30897880
2.500      0.47123890       61.055228      0.32368048
2.500      0.48694686       56.181729      0.32863217
2.500      0.50265482       54.037436      0.34767588
2.500      0.51836279       50.923511      0.35932717
2.500      0.53407075       48.598419      0.37504967
2.500      0.54977871       46.519429      0.39162319
2.500      0.56548668       44.585238      0.40844020
2.500      0.58119464       42.154107      0.41925182
2.500      0.59690260       39.851694      0.42936581
2.500      0.61261057       38.198319      0.44490569
2.500      0.62831853       36.558590      0.45940879
2.500      0.64402649       34.910210      0.47242614
2.500      0.65973446       33.023370      0.48039574
2.500      0.67544242       32.449983      0.50658197
2.500      0.69115038       31.067953      0.51963759
2.500      0.70685835       30.331728      0.54270595
2.500      0.72256631       28.455154      0.54383146
2.500      0.73827427       27.953030      0.56983925
2.500      0.75398224       26.869345      0.58345945
2.500      0.76969020       26.247286      0.60632090
2.500      0.78539816       25.155021      0.61739711
2.500      0.80110613       24.274220      0.63224543
2.500      0.81681409       23.577072      0.65092325
2.500      0.83252205       22.745522      0.66489551
2.500      0.84823002       21.989906      0.67988355
2.500      0.86393798       21.472516      0.70145675
2.500      0.87964594       20.713419      0.71424262
2.500      0.89535391       20.107631      0.73116493
2.500      0.91106187       19.775547      0.75760419
2.500      0.92676983       19.036586      0.76767075
2.500      0.94247780       18.433696      0.78180071
2.500      0.95818576       17.890456      0.79733495
2.500      0.97389372       17.678197      0.82726172
2.500      0.98960169       17.137462      0.84139137
2.500       1.0053096       16.732122      0.86123332
2.500       1.0367256       16.207207      0.91489209
2.500       1.0681415       14.964036      0.92385833
2.500       1.0995574       14.537406      0.97906362
2.500       1.1309734       13.570671      0.99455473
2.500       1.1623893       13.107428       1.0428996
2.500       1.1938052       12.708791       1.0954055
2.500       1.2252211       12.218841       1.1385279
2.500       1.2566371       11.834546       1.1897383
2.500       1.2880530       11.247075       1.2176179
2.500       1.3194689       10.849406       1.2626231
2.500       1.3508848       10.624597       1.3268986
2.500       1.3823008       10.204840       1.3654761
2.500       1.4137167       10.048558       1.4383387
2.500       1.4451326       9.4686634       1.4477116
2.500       1.4765485       9.2025842       1.5008015
2.500       1.5079645       8.9792730       1.5598569
2.500       1.5393804       8.6733358       1.6028552
2.500       1.5707963       8.4815779       1.6653539
2.500       1.6022123       8.2332225       1.7155377
2.500       1.6336282       7.9362694       1.7528563
2.500       1.6650441       7.7152384       1.8042505
2.500       1.6964600       7.5668821       1.8716219
2.500       1.7278760       7.4387647       1.9440560
2.500       1.7592919       7.1094653       1.9611955
2.500       1.7907078       7.0828845       2.0604145
2.500       1.8221237       6.8791140       2.1083192
2.500       1.8535397       6.7374146       2.1735477
2.500       1.8849556       6.5504428       2.2225129
2.500       1.9163715       6.4264517       2.2912930
2.500       1.9477874       6.2323283       2.3331640
2.500       1.9792034       6.0821470       2.3889026
2.500       2.0106193       6.0091082       2.4743995
2.500       2.0734512       5.6809443       2.5655012
2.500       2.1362830       5.5115113       2.7221830
2.500       2.1991149       5.3184748       2.8655045
2.500       2.2619467       5.0896048       2.9840179
2.500       2.3247786       4.9573889       3.1554988
2.500       2.3876104       4.6762496       3.2244700
2.500       2.4504423       4.4564584       3.3219535
2.500       2.5132741       4.4052563       3.5429173
2.500       2.5761060       4.3173059       3.7391618
2.500       2.6389378       4.1040327       3.8209253
2.500       2.7017697       4.0133286       4.0097745
2.500       2.7646015       3.8871992       4.1610668
2.500       2.8274334       3.8121804       4.3653679
2.500       2.8902652       3.7026562       4.5289419
2.500       2.9530971       3.5765825       4.6662895
2.500       3.0159289       3.5075358       4.8745630
2.500       3.0787608       3.3638317       4.9731592
2.500       3.1415927       3.3332201       5.2358098
2.500       3.2044245       3.2472626       5.4129972
2.500       3.2672564       3.1579657       5.5799114
2.500       3.3300882       3.0765831       5.7558057
2.500       3.3929201       2.9793249       5.8953421
2.500       3.4557519       2.9145917       6.0936240
2.500       3.5185838       2.8250441       6.2344647
2.500       3.5814156       2.8100872       6.5396458
2.500       3.6442475       2.7495669       6.7415248
2.500       3.7070793       2.6696960       6.8901345
2.500       3.7699112       2.6017752       7.0620923
2.500       3.8327430       2.5243418       7.2002491
2.500       3.8955749       2.4738938       7.4091090
2.500       3.9584067       2.4397415       7.6661150
2.500       4.0212386       2.3895419       7.8716258
2.500       4.1469023       2.2884210       8.2675645
2.500       4.2725660       2.2269196       8.7991583
