# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
1.250       2.5132741       18.663787       15.010308
1.250       2.5761060       18.063875       15.644884
1.250       2.6389378       17.371043       16.172741
1.250       2.7017697       17.076116       17.060994
1.250       2.7646015       16.407296       17.563251
1.250       2.8274334       15.799662       18.092359
1.250       2.8902652       15.181992       18.570009
1.250       2.9530971       14.832717       19.351924
1.250       3.0159289       14.347233       19.938925
1.250       3.0787608       13.987659       20.679648
1.250       3.1415927       13.672561       21.476809
1.250       3.2044245       13.184576       21.977919
1.250       3.2672564       12.836594       22.681391
1.250       3.3300882       12.443110       23.279112
1.250       3.3929201       12.138049       24.018177
1.250       3.4557519       11.796117       24.662494
1.250       3.5185838       11.591752       25.581325
1.250       3.5814156       11.161252       25.974509
1.250       3.6442475       10.885329       26.689192
1.250       3.7070793       10.471313       27.025084
1.250       3.7699112       10.314000       27.995662
1.250       3.8327430       10.048902       28.662759
1.250       3.8955749       9.8421998       29.476581
1.250       3.9584067       9.4137664       29.579779
1.250       4.0212386       9.2647990       30.520088
1.250       4.1469023       8.8243891       31.880588
1.250       4.2725660       8.4341418       33.325563
1.250       4.3982297       7.9770844       34.383349
1.250       4.5238934       7.7324074       36.267873
1.250       4.6495571       7.1756984       36.540055
1.250       4.7752208       6.8808186       37.956901
1.250       4.9008845       6.5787108       39.231460
1.250       5.0265482       6.3821523       41.062652
1.250       5.1522120       6.0592814       41.982911
1.250       5.2778757       5.8597097       43.643927
1.250       5.4035394       5.6016747       44.773712
1.250       5.5292031       5.3842691       46.108887
1.250       5.6548668       5.1797919       47.451474
1.250       5.7805305       4.9839752       48.769602
1.250       5.9061942       4.7206327       49.271256
1.250       6.0318579       4.5440232       50.520089
1.250       6.1575216       4.4623282       52.777595
1.250       6.2831853       4.2824526       53.814886
1.250       6.4088490       4.0895836       54.536777
1.250       6.5345127       3.9747879       56.185447
1.250       6.6601764       3.8290787       57.308857
1.250       6.7858401       3.6809382       58.269281
1.250       6.9115038       3.6134970       60.438771
1.250       7.0371675       3.4420817       60.769422
1.250       7.1628313       3.3379339       62.144421
1.250       7.2884950       3.2128060       63.018540
1.250       7.4141587       3.1290178       64.604671
1.250       7.5398224       3.0432214       66.082604
1.250       7.6654861       2.9689031       67.746268
1.250       7.7911498       2.8724455       68.821910
1.250       7.9168135       2.8070386       70.561839
1.250       8.0424772       2.7238864       71.784183
1.250       8.2938046       2.5854066       74.724070
1.250       8.5451320       2.4461199       77.322224
1.250       8.7964594       2.2701184       78.278498
1.250       9.0477868       2.2273477       83.576728
1.250       9.2991143       2.0834242       84.873617
1.250       9.5504417       1.9852818       87.611837
1.250       9.8017691       1.8587378       88.675121
1.250       10.053096       1.8261618       93.995934
1.250       10.304424       1.7232868       95.521026
1.250       10.555751       1.6605203       98.942275
1.250       10.807079       1.5700249       100.39261
1.250       11.058406       1.5376777       105.34482
1.250       11.309734       1.4565428       106.74576
1.250       11.561061       1.4028232       109.81616
1.250       11.812388       1.3337309       111.36575
1.250       12.063716       1.3206255       117.46087
1.250       12.315043       1.2534181       118.59709
1.250       12.566371       1.2197011       122.61773
1.250       12.817698       1.1706487       124.88979
1.250       13.069025       1.1324074       128.05677
1.250       13.320353       1.1096220       132.85946
1.250       13.571680       1.0583227       134.02605
1.250       13.823008       1.0260930       137.29813
1.250       14.074335      0.99428718       140.43190
1.250       14.325663      0.95595536       142.38099
1.250       14.576990      0.92620637       145.33880
1.250       14.828317      0.90236238       149.04824
1.250       15.079645      0.87389096       151.81016
1.250       15.330972      0.85799356       156.62583
1.250       15.582300      0.83126161       159.33186
1.250       15.833627      0.80292735       161.46847
1.250       16.084954      0.78393742       165.27652
1.250       16.587609      0.74847190       173.06018
1.250       17.090264      0.69570965       175.93191
1.250       17.592919      0.64969699       179.22344
1.250       18.095574      0.64428238       193.40317
1.250       18.598229      0.62048184       202.21533
1.250       19.100883      0.58286408       205.77751
1.250       19.603538      0.54960921       209.76240
1.250       20.106193      0.53896589       221.93259
1.250       20.608848      0.51640656       228.99349
1.250       21.111503      0.48994632       233.54802
1.250       21.614157      0.47521224       243.09320
1.250       22.116812      0.45044575       246.87684
1.250       22.619467      0.44054657       258.29095
1.250       23.122122      0.42165577       264.06532
1.250       23.624777      0.41419558       276.68070
1.250       24.127432      0.40418172       287.59426
1.250       24.630086      0.38454636       291.08295
1.250       25.132741      0.36798416       295.95042
1.250       25.635396      0.35994521       307.20392
1.250       26.138051      0.34121999       308.69125
1.250       26.640706      0.33685646       322.66534
1.250       27.143361      0.33112034       335.46481
1.250       27.646015      0.31684869       339.17186
1.250       28.148670      0.30597907       345.72885
1.250       28.651325      0.29629051       353.03855
1.250       29.153980      0.28985864       363.87318
1.250       29.656635      0.28145165       371.91154
1.250       30.159289      0.27407220       380.88911
1.250       30.661944      0.26604255       388.52630
1.250       31.164599      0.26096783       400.16755
1.250       31.667254      0.25567598       411.33096
1.250       32.169909      0.24731901       417.13560
1.250       33.175218      0.24138726       446.50464
1.250       34.180528      0.22809283       461.44315
1.250       35.185838      0.20980576       463.01104
1.250       36.191147      0.20203477       485.18060
1.250       37.196457      0.19402478       505.86214
1.250       38.201767      0.18555811       524.08356
1.250       39.207076      0.18291977       558.50141
1.250       40.212386      0.17377193       572.43927
1.250       41.217696      0.16694890       592.24984
1.250       42.223005      0.16106559       614.21504
1.250       43.228315      0.15189861       621.62572
1.250       44.233625      0.14841449       650.73496
1.250       45.238934      0.14189595       665.54487
1.250       46.244244      0.13814910       692.13586
1.250       47.249554      0.13301954       710.85141
1.250       48.254863      0.12784146       727.72154
1.250       49.260173      0.12195079       738.48667
1.250       50.265482      0.12069074       776.52203
1.250       51.270792      0.11477587       783.66584
1.250       52.276102      0.11341009       820.78900
1.250       53.281411      0.11127682       852.71153
1.250       54.286721      0.10565290       856.31297
1.250       55.292031      0.10451471       895.02525
1.250       56.297340      0.10127634       915.46535
1.250       57.302650     0.099492559       948.38567
1.250       58.307960     0.096534490       969.47430
1.250       59.313269     0.093463781       988.02786
1.250       60.318579     0.090294583       1003.8880
1.250       61.323889     0.087408284       1021.2026
1.250       62.329198     0.086498973       1061.0988
1.250       63.334508     0.085203978       1096.6078
1.250       64.339818     0.081741103       1102.9358
1.250       66.350437     0.078661154       1164.0240
1.250       68.361056     0.074312380       1202.7011
1.250       70.371675     0.069497033       1226.9594
1.250       72.382295     0.065286652       1254.2719
1.250       74.392914     0.065523802       1366.6713
1.250       76.403533     0.061290599       1384.8555
1.250       78.414153     0.058145241       1420.2598
1.250       80.424772     0.059573538       1569.9766
1.250       82.435391     0.055067394       1562.8090
1.250       84.446011     0.053116722       1620.4623
1.250       86.456630     0.050932244       1667.4698
1.250       88.467249     0.049374800       1731.9015
1.250       90.477868     0.048403705       1816.2513
1.250       92.488488     0.045814618       1836.2735
1.250       94.499107     0.043525784       1860.8012
1.250       96.509726     0.042119582       1918.0838
1.250       98.520346     0.042376561       2052.9281
1.250       100.53096     0.040466199       2082.8703
1.250       102.54158     0.038798414       2119.2603
1.250       104.55220     0.038031455       2201.9770
1.250       106.56282     0.036351655       2228.4946
1.250       108.57344     0.035944420       2330.6258
1.250       110.58406     0.034818824       2385.4042
1.250       112.59468     0.033139864       2396.4843
1.250       114.60530     0.031806895       2425.5244
1.250       116.61592     0.031845916       2558.5713
1.250       118.62654     0.031370816       2653.0269
1.250       120.63716     0.029315897       2607.4545
1.250       122.64778     0.029773952       2782.8243
1.250       124.65840     0.027870204       2735.1114
1.250       126.66902     0.027205361       2801.1472
1.250       128.67964     0.027109259       2926.2900
1.250       132.70087     0.027808860       3292.1135
1.250       136.72211     0.024203080       3133.6982
1.250       140.74335     0.024521826       3463.4325
1.250       144.76459     0.022574199       3469.5220
1.250       148.78583     0.021140420       3527.5125
1.250       152.80707     0.021331791       3855.9189
1.250       156.82831     0.020523906       4010.5472
1.250       160.84954     0.019647728       4142.3052
1.250       164.87078     0.018938387       4299.7613
1.250       168.89202     0.017723930       4325.7129
1.250       172.91326     0.017277775       4525.2541
1.250       176.93450     0.017167746       4817.4930
1.250       180.95574     0.016026863       4811.0055
1.250       184.97698     0.014942795       4791.3193
1.250       188.99821     0.015813900       5408.5686
1.250       193.01945     0.014473586       5272.9014
1.250       197.04069     0.013871023       5375.8421
1.250       201.06193     0.014373117       5918.4879
1.250       205.08317     0.013463583       5883.2997
1.250       209.10441     0.013397132       6205.4269
1.250       213.12565     0.012846366       6300.2486
1.250       217.14688     0.011980821       6214.6637
1.250       221.16812     0.012305662       6744.3926
1.250       225.18936     0.011439788       6618.0774
1.250       229.21060     0.011783587       7188.7252
1.250       233.23184     0.011492725       7386.8078
1.250       237.25308     0.010883827       7363.5533
1.250       241.27432     0.010173670       7239.0433
1.250       245.29555     0.010208923       7633.4208
1.250       249.31679    0.0098888145       7763.7060
1.250       253.33803    0.0094440159       7779.0783
1.250       257.35927    0.0099890513       8626.0893
1.250       265.40175    0.0097335621       9218.3543
1.250       273.44422    0.0084246394       8726.2539
1.250       281.48670    0.0080895568       9140.4723
1.250       289.52918    0.0079053690       9720.0707
1.250       297.57166    0.0092774685       12384.385
1.250       305.61413    0.0072797498       10527.058
1.250       313.65661    0.0061942395       9683.2599
1.250       321.69909    0.0078732032       13279.179
1.250       329.74156    0.0070254308       12760.400
1.250       337.78404    0.0058836665       11487.769
1.250       345.82652    0.0062675912       13132.451
1.250       353.86900    0.0066648053       14961.849
1.250       361.91147    0.0065095354       15632.459
1.250       369.95395    0.0065767282       16870.314
1.250       377.99643    0.0056031523       15330.834
1.250       386.03891    0.0057092461       16639.576
1.250       394.08138    0.0052171321       16175.579
1.250       402.12386    0.0052286631       17224.255
1.250       410.16634    0.0046648753       16307.611
1.250       418.20881    0.0042437994       15725.507
1.250       426.25129    0.0041673675       16350.430
1.250       434.29377    0.0044878954       18623.606
1.250       442.33625    0.0043954518       19272.203
1.250       450.37872    0.0043081576       19938.635
1.250       458.42120    0.0038057031       18573.735
1.250       466.46368    0.0036659878       18850.148
1.250       474.50615    0.0039506372       21382.720
1.250       482.54863    0.0037506169       21349.919
1.250       490.59111    0.0036543039       21859.183
1.250       498.63359    0.0032152796       20194.523
1.250       506.67606    0.0029643759       19534.158
1.250       514.71854    0.0032751569       22626.209
1.000     0.015707963       4069.1996   0.00079898547
1.000     0.031415927       9718.0840     0.015265131
1.000     0.047123890       4880.1795     0.025871967
1.000     0.062831853       4224.5023     0.053086661
1.000     0.078539816       3156.1744     0.077464174
1.000     0.094247780       2375.0875      0.10073102
1.000      0.10995574       1941.3351      0.13074483
1.000      0.12566371       1718.6121      0.17277373
1.000      0.14137167       1288.8236      0.18448069
1.000      0.15707963       1133.3808      0.22253879
1.000      0.17278760       1009.0560      0.26370794
1.000      0.18849556       894.77753      0.30359086
1.000      0.20420352       798.66415      0.34452769
1.000      0.21991149       722.46905      0.38925415
1.000      0.23561945       637.45486      0.42242839
1.000      0.25132741       599.69464      0.48230305
1.000      0.26703538       521.95948      0.50351619
1.000      0.28274334       490.07732      0.56119269
1.000      0.29845130       441.32119      0.59435439
1.000      0.31415927       409.98283      0.64399952
1.000      0.32986723       380.39189      0.69170198
1.000      0.34557519       341.16085      0.71327519
1.000      0.36128316       331.55864      0.79208858
1.000      0.37699112       311.01448      0.84419782
1.000      0.39269908       286.58902      0.87924410
1.000      0.40840704       276.22431      0.95326103
1.000      0.42411501       258.00990      0.99714326
1.000      0.43982297       241.97948       1.0429957
1.000      0.45553093       231.44626       1.1083427
1.000      0.47123890       223.34895       1.1840705
1.000      0.48694686       208.38368       1.2189298
1.000      0.50265482       202.03754       1.2999058
1.000      0.51836279       192.85996       1.3608610
1.000      0.53407075       185.11687       1.4286066
1.000      0.54977871       180.42598       1.5189137
1.000      0.56548668       171.37530       1.5699493
1.000      0.58119464       169.04204       1.6812403
1.000      0.59690260       159.86220       1.7223701
1.000      0.61261057       156.45719       1.8222973
1.000      0.62831853       150.62199       1.8927718
1.000      0.64402649       144.91872       1.9611280
1.000      0.65973446       139.45619       2.0286894
1.000      0.67544242       136.96142       2.1381270
1.000      0.69115038       133.32188       2.2299203
1.000      0.70685835       127.65101       2.2839767
1.000      0.72256631       124.90948       2.3872549
1.000      0.73827427       120.33132       2.4530259
1.000      0.75398224       118.03298       2.5630494
1.000      0.76969020       115.47384       2.6674834
1.000      0.78539816       112.78841       2.7682441
1.000      0.80110613       109.65630       2.8561040
1.000      0.81681409       106.87056       2.9505161
1.000      0.83252205       103.76932       3.0333776
1.000      0.84823002       102.58899       3.1718448
1.000      0.86393798       98.790412       3.2272511
1.000      0.87964594       96.302649       3.3207196
1.000      0.89535391       94.610665       3.4402860
1.000      0.91106187       93.470039       3.5808514
1.000      0.92676983       91.262825       3.6802713
1.000      0.94247780       89.732642       3.8056960
1.000      0.95818576       87.841552       3.9148885
1.000      0.97389372       86.544590       4.0499054
1.000      0.98960169       84.764954       4.1616722
1.000       1.0053096       82.805056       4.2621298
1.000       1.0367256       79.741550       4.5013872
1.000       1.0681415       77.076790       4.7586115
1.000       1.0995574       73.776824       4.9687136
1.000       1.1309734       73.354892       5.3759654
1.000       1.1623893       69.587069       5.5367332
1.000       1.1938052       66.817723       5.7592024
1.000       1.2252211       65.396017       6.0934745
1.000       1.2566371       62.940557       6.3274749
1.000       1.2880530       61.562261       6.6647830
1.000       1.3194689       59.055710       6.8727358
1.000       1.3508848       59.140910       7.3860670
1.000       1.3823008       56.827346       7.6038804
1.000       1.4137167       55.179081       7.8982683
1.000       1.4451326       54.239479       8.2929469
1.000       1.4765485       52.871335       8.6225104
1.000       1.5079645       50.835042       8.8309367
1.000       1.5393804       50.030705       9.2458052
1.000       1.5707963       48.399184       9.5031576
1.000       1.6022123       47.910176       9.9829333
1.000       1.6336282       45.950213       10.148864
1.000       1.6650441       45.549301       10.651952
1.000       1.6964600       44.421180       10.987307
1.000       1.7278760       43.249303       11.302827
1.000       1.7592919       42.059971       11.602536
1.000       1.7907078       41.153021       11.971434
1.000       1.8221237       40.109569       12.292829
1.000       1.8535397       39.010470       12.585112
1.000       1.8849556       38.556214       13.081815
1.000       1.9163715       37.818166       13.483724
1.000       1.9477874       37.058553       13.873416
1.000       1.9792034       36.668161       14.402260
1.000       2.0106193       36.030328       14.836382
1.000       2.0734512       33.653186       15.197700
1.000       2.1362830       33.003552       16.300739
1.000       2.1991149       31.523431       16.984293
1.000       2.2619467       30.599242       17.940231
1.000       2.3247786       29.415054       18.723398
1.000       2.3876104       28.254871       19.482917
1.000       2.4504423       27.154055       20.241299
1.000       2.5132741       26.697884       21.471712
1.000       2.5761060       25.207784       21.832130
1.000       2.6389378       24.484496       22.795489
1.000       2.7017697       24.081965       24.060639
1.000       2.7646015       23.094399       24.721485
1.000       2.8274334       22.181124       25.399839
1.000       2.8902652       21.307607       26.062618
1.000       2.9530971       21.151473       27.595868
1.000       3.0159289       20.344367       28.273382
1.000       3.0787608       19.385889       28.660505
1.000       3.1415927       19.022980       29.881227
1.000       3.2044245       18.039953       30.071549
1.000       3.2672564       17.662734       31.208854
1.000       3.3300882       16.973076       31.753970
1.000       3.3929201       16.626857       32.900410
1.000       3.4557519       16.176338       33.820354
1.000       3.5185838       15.896850       35.082054
1.000       3.5814156       15.205098       35.385362
1.000       3.6442475       14.921492       36.585257
1.000       3.7070793       14.306657       36.923601
1.000       3.7699112       13.998602       37.996910
1.000       3.8327430       13.697476       39.069685
1.000       3.8955749       13.264454       39.725953
1.000       3.9584067       13.121847       41.231248
1.000       4.0212386       12.539210       41.306649
1.000       4.1469023       11.833734       42.752691
1.000       4.2725660       11.241333       44.417531
1.000       4.3982297       10.666092       45.973686
1.000       4.5238934       9.9988205       46.898195
1.000       4.6495571       9.6418322       49.098089
1.000       4.7752208       9.1489526       50.468688
1.000       4.9008845       8.9705183       53.494756
1.000       5.0265482       8.2275352       52.935812
1.000       5.1522120       8.0347139       55.670079
1.000       5.2778757       7.6486759       56.968394
1.000       5.4035394       7.3645043       58.863860
1.000       5.5292031       6.9913104       59.870994
1.000       5.6548668       6.7167694       61.531546
1.000       5.7805305       6.4880890       63.487780
1.000       5.9061942       6.2370518       65.098769
1.000       6.0318579       6.0064168       66.778864
1.000       6.1575216       5.7744543       68.296593
1.000       6.2831853       5.5577524       69.840777
1.000       6.4088490       5.3719026       71.637184
1.000       6.5345127       5.1592267       72.928032
1.000       6.6601764       5.0593345       75.721787
1.000       6.7858401       4.7893905       75.816089
1.000       6.9115038       4.7323879       79.153159
1.000       7.0371675       4.5502781       80.334459
1.000       7.1628313       4.3557217       81.093219
1.000       7.2884950       4.2297756       82.966193
1.000       7.4141587       4.0760872       84.158765
1.000       7.5398224       3.9624117       86.042535
1.000       7.6654861       3.8513880       87.883355
1.000       7.7911498       3.6804672       88.181580
1.000       7.9168135       3.6359492       91.398551
1.000       8.0424772       3.5385217       93.252748
1.000       8.2938046       3.2811635       94.833010
1.000       8.5451320       3.1578921       99.821451
1.000       8.7964594       3.0384950       104.77375
1.000       9.0477868       2.7586507       103.51280
1.000       9.2991143       2.6476435       107.85854
1.000       9.5504417       2.5206590       111.23840
1.000       9.8017691       2.4337266       116.10621
1.000       10.053096       2.3284475       119.84951
1.000       10.304424       2.1974254       121.80232
1.000       10.555751       2.1179071       126.19572
1.000       10.807079       2.0157181       128.89171
1.000       11.058406       1.9681430       134.83558
1.000       11.309734       1.8705343       137.08598
1.000       11.561061       1.7711946       138.65311
1.000       11.812388       1.6957554       141.59457
1.000       12.063716       1.6625771       147.87520
1.000       12.315043       1.5861507       150.07990
1.000       12.566371       1.5274397       153.55498
1.000       12.817698       1.4910278       159.06920
1.000       13.069025       1.4193160       160.50145
1.000       13.320353       1.3708403       164.13617
1.000       13.571680       1.3486171       170.78896
1.000       13.823008       1.3064800       174.81579
1.000       14.074335       1.2764809       180.28859
1.000       14.325663       1.2113053       180.41308
1.000       14.576990       1.1825289       185.56051
1.000       14.828317       1.1395253       188.22177
1.000       15.079645       1.0999549       191.08142
1.000       15.330972       1.0752030       196.27719
1.000       15.582300       1.0438343       200.07668
1.000       15.833627       1.0201471       205.15131
1.000       16.084954      0.98764898       208.22477
1.000       16.587609      0.91195624       210.86070
1.000       17.090264      0.90121685       227.90082
1.000       17.592919      0.85586303       236.09578
1.000       18.095574      0.80868473       242.75410
1.000       18.598229      0.77372631       252.15777
1.000       19.100883      0.73802927       260.55787
1.000       19.603538      0.71036218       271.11496
1.000       20.106193      0.68151028       280.62878
1.000       20.608848      0.64772240       287.22373
1.000       21.111503      0.62158834       296.29925
1.000       21.614157      0.60081854       307.34667
1.000       22.116812      0.56725484       310.89666
1.000       22.619467      0.55408164       324.85617
1.000       23.122122      0.52575940       329.26106
1.000       23.624777      0.50951469       340.35341
1.000       24.127432      0.48964847       348.40785
1.000       24.630086      0.46546851       352.33709
1.000       25.132741      0.45763610       368.05279
1.000       25.635396      0.44146819       376.78168
1.000       26.138051      0.43677689       395.13864
1.000       26.640706      0.41963383       401.95546
1.000       27.143361      0.40019661       405.44739
1.000       27.646015      0.39496670       422.79357
1.000       28.148670      0.38198408       431.60768
1.000       28.651325      0.36875635       439.38366
1.000       29.153980      0.35738674       448.64439
1.000       29.656635      0.35038367       462.99864
1.000       30.159289      0.34308604       476.80041
1.000       30.661944      0.33364283       487.24919
1.000       31.164599      0.32397044       496.77563
1.000       31.667254      0.31494714       506.68627
1.000       32.169909      0.30621832       516.47691
1.000       33.175218      0.28965465       535.78696
1.000       34.180528      0.28121537       568.91268
1.000       35.185838      0.26351622       581.54228
1.000       36.191147      0.25411508       610.24994
1.000       37.196457      0.24029719       626.50376
1.000       38.201767      0.23291522       657.83726
1.000       39.207076      0.22429917       684.84344
1.000       40.212386      0.21634515       712.68390
1.000       41.217696      0.20728005       735.32426
1.000       42.223005      0.20007494       762.97513
1.000       43.228315      0.18772588       768.24425
1.000       44.233625      0.18237932       799.65645
1.000       45.238934      0.17938663       841.39013
1.000       46.244244      0.17568745       880.20544
1.000       47.249554      0.16918813       904.13498
1.000       48.254863      0.16066690       914.57627
1.000       49.260173      0.15422561       933.93049
1.000       50.265482      0.15258753       981.74539
1.000       51.270792      0.14696568       1003.4513
1.000       52.276102      0.14206480       1028.1733
1.000       53.281411      0.13685078       1048.6841
1.000       54.286721      0.13455722       1090.5814
1.000       55.292031      0.13027933       1115.6640
1.000       56.297340      0.12703003       1148.2601
1.000       57.302650      0.12389180       1180.9647
1.000       58.307960      0.12025239       1207.6679
1.000       59.313269      0.11837445       1251.3645
1.000       60.318579      0.11383391       1265.5963
1.000       61.323889      0.10918468       1275.6191
1.000       62.329198      0.10560061       1295.4222
1.000       63.334508      0.10336112       1330.2971
1.000       64.339818      0.10075596       1359.5039
1.000       66.350437     0.098448814       1456.8408
1.000       68.361056     0.097175137       1572.7211
1.000       70.371675     0.089897277       1587.1226
1.000       72.382295     0.086182828       1655.7244
1.000       74.392914     0.084891918       1770.6443
1.000       76.403533     0.079297556       1791.7210
1.000       78.414153     0.076935371       1879.2289
1.000       80.424772     0.072671013       1915.1420
1.000       82.435391     0.067248144       1908.4978
1.000       84.446011     0.068577918       2092.1459
1.000       86.456630     0.063511458       2079.3005
1.000       88.467249     0.062363158       2187.4892
1.000       90.477868     0.061443623       2305.5479
1.000       92.488488     0.058093422       2328.4143
1.000       94.499107     0.055404778       2368.6483
1.000       96.509726     0.053369802       2430.4075
1.000       98.520346     0.051352668       2487.7747
1.000       100.53096     0.049949000       2570.9676
1.000       102.54158     0.049032072       2678.2467
1.000       104.55220     0.049127330       2844.4152
1.000       106.56282     0.047056402       2884.7364
1.000       108.57344     0.046235747       2997.9126
1.000       110.58406     0.043427944       2975.2066
1.000       112.59468     0.042148663       3047.9489
1.000       114.60530     0.041646421       3175.8652
1.000       116.61592     0.039863255       3202.7021
1.000       118.62654     0.038669077       3270.2401
1.000       120.63716     0.038218422       3399.2750
1.000       122.64778     0.036601608       3420.9716
1.000       124.65840     0.036198364       3552.4160
1.000       126.66902     0.034469363       3549.0712
1.000       128.67964     0.033703018       3638.0487
1.000       132.70087     0.032701348       3871.3038
1.000       136.72211     0.032152340       4162.9302
1.000       140.74335     0.029460459       4160.9589
1.000       144.76459     0.030317501       4659.6221
1.000       148.78583     0.027668899       4616.8615
1.000       152.80707     0.025992424       4698.3716
1.000       156.82831     0.025716375       5025.2000
1.000       160.84954     0.023497011       4953.8447
1.000       164.87078     0.022216288       5043.9741
1.000       168.89202     0.023018058       5617.8009
1.000       172.91326     0.021357447       5593.7686
1.000       176.93450     0.020421684       5730.5904
1.000       180.95574     0.020469571       6144.6347
1.000       184.97698     0.018607069       5966.2473
1.000       188.99821     0.017889457       6118.4373
1.000       193.01945     0.017912449       6525.7203
1.000       197.04069     0.016763116       6496.6994
1.000       201.06193     0.016232094       6683.9679
1.000       205.08317     0.015727772       6872.7019
1.000       209.10441     0.015698618       7271.4535
1.000       213.12565     0.014770872       7244.0849
1.000       217.14688     0.014282292       7408.4778
1.000       221.16812     0.013921495       7629.9856
1.000       225.18936     0.013991623       8094.3497
1.000       229.21060     0.013936074       8501.8765
1.000       233.23184     0.013141928       8446.8127
1.000       237.25308     0.013099392       8862.5148
1.000       241.27432     0.012726031       9055.1681
1.000       245.29555     0.012597005       9419.0392
1.000       249.31679     0.012056885       9465.8580
1.000       253.33803     0.011774840       9698.9889
1.000       257.35927     0.011436100       9875.6945
1.000       265.40175     0.011379000       10776.697
1.000       273.44422    0.0097846673       10134.973
1.000       281.48670    0.0090926235       10273.847
1.000       289.52918    0.0091731825       11278.915
1.000       297.57166    0.0096040801       12820.375
1.000       305.61413    0.0098732176       14277.405
1.000       313.65661    0.0085277095       13331.100
1.000       321.69909    0.0092664597       15629.086
1.000       329.74156    0.0077277453       14036.025
1.000       337.78404    0.0077012180       15036.511
1.000       345.82652    0.0070209149       14710.887
1.000       353.86900    0.0068401421       15355.463
1.000       361.91147    0.0077245502       18550.282
1.000       369.95395    0.0067081655       17207.471
1.000       377.99643    0.0069750512       19084.498
1.000       386.03891    0.0065139848       18984.984
1.000       394.08138    0.0054414397       16871.039
1.000       402.12386    0.0053604043       17658.237
1.000       410.16634    0.0056064969       19599.360
1.000       418.20881    0.0049491395       18339.162
1.000       426.25129    0.0053747767       21087.632
1.000       434.29377    0.0050595306       20995.745
1.000       442.33625    0.0052936633       23210.482
1.000       450.37872    0.0048732489       22553.942
1.000       458.42120    0.0053793114       26253.731
1.000       466.46368    0.0047954274       24657.615
1.000       474.50615    0.0041705759       22573.133
1.000       482.54863    0.0041245185       23478.307
1.000       490.59111    0.0041572441       24867.654
1.000       498.63359    0.0037533580       23574.084
1.000       506.67606    0.0040393411       26617.787
1.000       514.71854    0.0038748982       26769.484
0.750     0.015707963       5074.5298   0.00099638160
0.750     0.031415927       12132.567     0.019057791
0.750     0.047123890       6075.6244     0.032209544
0.750     0.062831853       5280.6058     0.066358049
0.750     0.078539816       3948.8954     0.096920474
0.750     0.094247780       2973.9443      0.12612944
0.750      0.10995574       2431.2179      0.16373740
0.750      0.12566371       2136.7232      0.21480685
0.750      0.14137167       1624.8540      0.23257967
0.750      0.15707963       1437.7301      0.28229764
0.750      0.17278760       1283.5331      0.33544014
0.750      0.18849556       1127.7624      0.38264078
0.750      0.20420352       1016.4875      0.43849234
0.750      0.21991149       921.03867      0.49624010
0.750      0.23561945       815.42244      0.54036390
0.750      0.25132741       768.33121      0.61792862
0.750      0.26703538       671.65138      0.64791878
0.750      0.28274334       634.42356      0.72648510
0.750      0.29845130       574.65916      0.77392884
0.750      0.31415927       536.89377      0.84335076
0.750      0.32986723       499.92707      0.90906394
0.750      0.34557519       450.42061      0.94170785
0.750      0.36128316       437.33630       1.0447898
0.750      0.37699112       413.41974       1.1221601
0.750      0.39269908       382.14259       1.1723988
0.750      0.40840704       367.12205       1.2669527
0.750      0.42411501       346.17909       1.3378950
0.750      0.43982297       325.70334       1.4038678
0.750      0.45553093       309.30401       1.4811855
0.750      0.47123890       300.53486       1.5932668
0.750      0.48694686       281.79145       1.6483248
0.750      0.50265482       274.19882       1.7641902
0.750      0.51836279       261.96092       1.8484522
0.750      0.53407075       251.91508       1.9441099
0.750      0.54977871       245.19584       2.0641779
0.750      0.56548668       233.74603       2.1413203
0.750      0.58119464       231.21198       2.2995634
0.750      0.59690260       221.18498       2.3830673
0.750      0.61261057       216.66061       2.5235021
0.750      0.62831853       208.38014       2.6185820
0.750      0.64402649       201.41603       2.7256839
0.750      0.65973446       194.44126       2.8285652
0.750      0.67544242       191.24952       2.9856274
0.750      0.69115038       186.51015       3.1195388
0.750      0.70685835       179.42158       3.2102741
0.750      0.72256631       175.10122       3.3465132
0.750      0.73827427       168.17485       3.4283450
0.750      0.75398224       165.78839       3.6000432
0.750      0.76969020       162.27349       3.7485706
0.750      0.78539816       159.88961       3.9242815
0.750      0.80110613       155.02142       4.0376821
0.750      0.81681409       150.56417       4.1568233
0.750      0.83252205       146.95063       4.2956507
0.750      0.84823002       146.29959       4.5232885
0.750      0.86393798       140.86271       4.6016542
0.750      0.87964594       137.76951       4.7505849
0.750      0.89535391       133.81147       4.8657278
0.750      0.91106187       132.83416       5.0888967
0.750      0.92676983       130.55294       5.2646873
0.750      0.94247780       127.87217       5.4232506
0.750      0.95818576       126.26019       5.6271156
0.750      0.97389372       123.81560       5.7940242
0.750      0.98960169       122.44401       6.0115862
0.750       1.0053096       119.43598       6.1475913
0.750       1.0367256       113.92337       6.4309408
0.750       1.0681415       110.23565       6.8057925
0.750       1.0995574       105.57306       7.1101229
0.750       1.1309734       106.14565       7.7791037
0.750       1.1623893       101.51884       8.0774022
0.750       1.1938052       97.586568       8.4112533
0.750       1.2252211       95.579758       8.9059372
0.750       1.2566371       91.613920       9.2100358
0.750       1.2880530       89.679881       9.7088205
