# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
1.500       498.63359   2.1444265e-05       134.68710
1.500       506.67606  -2.2150231e-05      -145.96196
1.500       514.71854   4.3520910e-05       300.66139
1.250     0.062831853       915.52778     0.011504861
1.250      0.12566371       1483.0695      0.14909440
1.250      0.18849556       574.16037      0.19480803
1.250      0.25132741       428.22783      0.34440126
1.250      0.31415927       292.91351      0.46010747
1.250      0.37699112       219.93579      0.59697964
1.250      0.43982297       169.43130      0.73029381
1.250      0.50265482       138.06464      0.88830540
1.250      0.56548668       113.39316       1.0387816
1.250      0.62831853       102.76108       1.2913338
1.250      0.69115038       93.542490       1.5645767
1.250      0.75398224       77.925951       1.6921378
1.250      0.81681409       72.564759       2.0033908
1.250      0.87964594       64.273737       2.2162948
1.250      0.94247780       59.588052       2.5272187
1.250       1.0053096       54.602488       2.8104913
1.250       1.0681415       49.970255       3.0850925
1.250       1.1309734       45.909800       3.3645949
1.250       1.1938052       45.252750       3.9004583
1.250       1.2566371       41.763784       4.1985535
1.250       1.3194689       40.694118       4.7358658
1.250       1.3823008       37.340853       4.9964568
1.250       1.4451326       34.743001       5.3120323
1.250       1.5079645       34.205422       5.9420807
1.250       1.5707963       31.550194       6.1948661
1.250       1.6336282       30.571568       6.7522361
1.250       1.6964600       29.372671       7.2651502
1.250       1.7592919       28.135396       7.7613451
1.250       1.8221237       27.325014       8.3746035
1.250       1.8849556       26.382475       8.9513628
1.250       1.9477874       25.726957       9.6312659
1.250       2.0106193       24.733860       10.184781
1.250       2.0734512       23.180503       10.468261
1.250       2.1362830       22.797271       11.259769
1.250       2.1991149       21.860283       11.777952
1.250       2.2619467       21.037778       12.334377
1.250       2.3247786       20.206521       12.861943
1.250       2.3876104       19.457378       13.416677
1.250       2.4504423       19.149013       14.274144
1.250       2.5132741       18.113912       14.568072
1.250       2.5761060       17.743192       15.367145
1.250       2.6389378       16.969800       15.799176
1.250       2.7017697       16.555031       16.540370
1.250       2.7646015       16.197288       17.338447
1.250       2.8274334       15.469515       17.714305
1.250       2.8902652       15.340414       18.763785
1.250       2.9530971       15.281149       19.936983
1.250       3.0159289       14.549635       20.220211
1.250       3.0787608       14.394528       21.281171
1.250       3.1415927       13.800804       21.678252
1.250       3.2044245       13.391328       22.322563
1.250       3.2672564       12.866251       22.733793
1.250       3.3300882       12.539269       23.459011
1.250       3.3929201       12.043558       23.831203
1.250       3.4557519       11.795907       24.662056
1.250       3.5185838       11.563171       25.518251
1.250       3.5814156       11.368131       26.455959
1.250       3.6442475       11.119804       27.264087
1.250       3.7070793       10.673729       27.547493
1.250       3.7699112       10.398797       28.225829
1.250       3.8327430       10.200998       29.096587
1.250       3.8955749       9.9463697       29.788561
1.250       3.9584067       9.6344407       30.273179
1.250       4.0212386       9.4778434       31.221899
1.250       4.1469023       9.0228307       32.597514
1.250       4.2725660       8.5814259       33.907522
1.250       4.3982297       8.3069688       35.805238
1.250       4.5238934       8.0631303       37.819086
1.250       4.6495571       7.4950130       38.166067
1.250       4.7752208       7.2249230       39.855097
1.250       4.9008845       6.8641282       40.933517
1.250       5.0265482       6.5602425       42.208481
1.250       5.1522120       6.3196070       43.786627
1.250       5.2778757       6.0424788       45.005217
1.250       5.4035394       5.7275122       45.779521
1.250       5.5292031       5.6575182       48.448891
1.250       5.6548668       5.3436070       48.952165
1.250       5.7805305       5.1315447       50.213612
1.250       5.9061942       4.9263823       51.418753
1.250       6.0318579       4.7513405       52.825026
1.250       6.1575216       4.5727432       54.083514
1.250       6.2831853       4.3895206       55.160343
1.250       6.4088490       4.2350818       56.477073
1.250       6.5345127       4.1722450       58.976594
1.250       6.6601764       3.9513930       59.139505
1.250       6.7858401       3.8166169       60.417075
1.250       6.9115038       3.7159029       62.151595
1.250       7.0371675       3.5729207       63.079364
1.250       7.1628313       3.4508374       64.246418
1.250       7.2884950       3.3764652       66.228682
1.250       7.4141587       3.2472231       67.045250
1.250       7.5398224       3.1579454       68.573801
1.250       7.6654861       3.0217277       68.951653
1.250       7.7911498       2.9231582       70.036953
1.250       7.9168135       2.8383084       71.347882
1.250       8.0424772       2.7486749       72.437449
1.250       8.2938046       2.5849148       74.709856
1.250       8.5451320       2.4612510       77.800518
1.250       8.7964594       2.2908220       78.992403
1.250       9.0477868       2.1224937       79.642291
1.250       9.2991143       2.0674489       84.222824
1.250       9.5504417       1.9610239       86.541319
1.250       9.8017691       1.8501598       88.265889
1.250       10.053096       1.7705869       91.135389
1.250       10.304424       1.6721087       92.684244
1.250       10.555751       1.5686497       93.468160
1.250       10.807079       1.4990386       95.853512
1.250       11.058406       1.4535121       99.578712
1.250       11.309734       1.3834384       101.38815
1.250       11.561061       1.3098336       102.53673
1.250       11.812388       1.2629500       105.45558
1.250       12.063716       1.1923091       106.04798
1.250       12.315043       1.1519303       108.99442
1.250       12.566371       1.0930196       109.88231
1.250       12.817698       1.0603403       113.12162
1.250       13.069025       1.0189870       115.23078
1.250       13.320353      0.99208100       118.78581
1.250       13.571680      0.92838601       117.57086
1.250       13.823008      0.90659146       121.30802
1.250       14.074335      0.86992280       122.86682
1.250       14.325663      0.82550795       122.95202
1.250       14.576990      0.80343405       126.07357
1.250       14.828317      0.77628194       128.22283
1.250       15.079645      0.74918789       130.14705
1.250       15.330972      0.72216296       131.83009
1.250       15.582300      0.69069843       132.38945
1.250       15.833627      0.67811953       136.36965
1.250       16.084954      0.65554580       138.20788
1.250       16.587609      0.59425189       137.40174
1.250       17.090264      0.57465847       145.32034
1.250       17.592919      0.54231350       149.60096
1.250       18.095574      0.49413732       148.33204
1.250       18.598229      0.46421621       151.28828
1.250       19.100883      0.44078118       155.61579
1.250       19.603538      0.42063979       160.54027
1.250       20.106193      0.39565489       162.92072
1.250       20.608848      0.37933164       168.20948
1.250       21.111503      0.35544864       169.43556
1.250       21.614157      0.33328862       170.49266
1.250       22.116812      0.31532477       172.82077
1.250       22.619467      0.30522776       178.95400
1.250       23.122122      0.28539432       178.73049
1.250       23.624777      0.27186988       181.60780
1.250       24.127432      0.25681803       182.73808
1.250       24.630086      0.24723215       187.14275
1.250       25.132741      0.23804045       191.44349
1.250       25.635396      0.22479432       191.85613
1.250       26.138051      0.21505289       194.55175
1.250       26.640706      0.20493823       196.30458
1.250       27.143361      0.20039399       203.02326
1.250       27.646015      0.18777152       201.00072
1.250       28.148670      0.17886902       202.10591
1.250       28.651325      0.17237403       205.38855
1.250       29.153980      0.16701078       209.65649
1.250       29.656635      0.16012654       211.59197
1.250       30.159289      0.15221759       211.54288
1.250       30.661944      0.14761931       215.58200
1.250       31.164599      0.14126100       216.60934
1.250       31.667254      0.13615791       219.05055
1.250       32.169909      0.13270364       223.82190
1.250       33.175218      0.12187380       225.43533
1.250       34.180528      0.11264342       227.88325
1.250       35.185838      0.10596159       233.84195
1.250       36.191147     0.098692319       237.00672
1.250       37.196457     0.091255807       237.92249
1.250       38.201767     0.084917789       239.83871
1.250       39.207076     0.080800315       246.70428
1.250       40.212386     0.074920576       246.80326
1.250       41.217696     0.070336657       249.51870
1.250       42.223005     0.066773943       254.63888
1.250       43.228315     0.062972886       257.70852
1.250       44.233625     0.059803003       262.21096
1.250       45.238934     0.055499871       260.31508
1.250       46.244244     0.052773976       264.40102
1.250       47.249554     0.048984344       261.77049
1.250       48.254863     0.047393727       269.78288
1.250       49.260173     0.045372433       274.75786
1.250       50.265482     0.042170950       271.32712
1.250       51.270792     0.040217995       274.60014
1.250       52.276102     0.037840457       273.86480
1.250       53.281411     0.036223614       277.58066
1.250       54.286721     0.034493745       279.57056
1.250       55.292031     0.032600675       279.18011
1.250       56.297340     0.031381453       283.66578
1.250       57.302650     0.029343565       279.70952
1.250       58.307960     0.028244099       283.64917
1.250       59.313269     0.026939243       284.78115
1.250       60.318579     0.026010489       289.18255
1.250       61.323889     0.024782838       289.54119
1.250       62.329198     0.023769551       291.58546
1.250       63.334508     0.022422602       288.58747
1.250       64.339818     0.021504174       290.15663
1.250       66.350437     0.019729902       291.96214
1.250       68.361056     0.018368787       297.28775
1.250       70.371675     0.016151962       285.16040
1.250       72.382295     0.015285780       293.66683
1.250       74.392914     0.014182367       295.81058
1.250       76.403533     0.013375411       302.21619
1.250       78.414153     0.012320507       300.94158
1.250       80.424772     0.011234576       296.07139
1.250       82.435391     0.010452171       296.63190
1.250       84.446011    0.0098276754       299.81853
1.250       86.456630    0.0087219429       285.54753
1.250       88.467249    0.0083383422       292.48092
1.250       90.477868    0.0079676275       298.96914
1.250       92.488488    0.0070439672       282.32584
1.250       94.499107    0.0066359938       283.70000
1.250       96.509726    0.0061818339       281.51455
1.250       98.520346    0.0059736498       289.39285
1.250       100.53096    0.0055039391       283.29795
1.250       102.54158    0.0054249514       296.32356
1.250       104.55220    0.0046718539       270.49490
1.250       106.56282    0.0045449528       278.62288
1.250       108.57344    0.0044909876       291.19434
1.250       110.58406    0.0041289502       282.87040
1.250       112.59468    0.0036462609       263.67662
1.250       114.60530    0.0036466321       278.08420
1.250       116.61592    0.0033779223       271.38975
1.250       118.62654    0.0030697739       259.61048
1.250       120.63716    0.0029758810       264.68486
1.250       122.64778    0.0028934669       270.43806
1.250       124.65840    0.0026878503       263.77883
1.250       126.66902    0.0024561335       252.89103
1.250       128.67964    0.0024254952       261.81839
1.250       132.70087    0.0020078149       237.69239
1.250       136.72211    0.0019095819       247.24347
1.250       140.74335    0.0016667285       235.40668
1.250       144.76459    0.0014666767       225.41960
1.250       148.78583    0.0012937085       215.86955
1.250       152.80707    0.0011559995       208.95762
1.250       156.82831    0.0010842719       211.87602
1.250       160.84954   0.00097156643       204.83410
1.250       164.87078    0.0010123056       229.83331
1.250       168.89202   0.00079079153       193.00105
1.250       172.91326   0.00085899953       224.98216
1.250       176.93450   0.00072932454       204.65796
1.250       180.95574   0.00066534706       199.72644
1.250       184.97698   0.00076388569       244.93546
1.250       188.99821   0.00057161677       195.50070
1.250       193.01945   0.00057373231       209.01758
1.250       197.04069   0.00056367950       218.45916
1.250       201.06193   0.00052986247       218.18403
1.250       205.08317   0.00047509028       207.60436
1.250       209.10441   0.00039341387       182.22564
1.250       213.12565   0.00025978835       127.40811
1.250       217.14688   0.00039613917       205.48440
1.250       221.16812   0.00033481850       183.50475
1.250       225.18936   0.00025862480       149.61807
1.250       229.21060   0.00027202717       165.95359
1.250       233.23184   0.00018158031       116.70851
1.250       237.25308   0.00022926591       155.11197
1.250       241.27432   0.00028292853       201.31692
1.250       245.29555   0.00022835292       170.74416
1.250       249.31679   0.00018670413       146.58137
1.250       253.33803   0.00023512850       193.67640
1.250       257.35927   0.00010038747       86.690043
1.250       265.40175   0.00013552038       128.34714
1.250       273.44422   0.00014298282       148.10181
1.250       281.48670   0.00021112912       238.55693
1.250       289.52918   2.3058428e-05       28.351561
1.250       297.57166  -4.3753201e-05      -58.405639
1.250       305.61413   0.00015523020       224.47437
1.250       313.65661   6.9541924e-05       108.71270
1.250       321.69909   5.7032811e-05       96.193234
1.250       329.74156   6.1935605e-05       112.49461
1.250       337.78404   6.8162255e-05       133.08576
1.250       345.82652   0.00013482165       282.49110
1.250       353.86900   6.1677472e-05       138.46001
1.250       361.91147   1.4750377e-05       35.422600
1.250       369.95395   4.2637230e-05       109.37102
1.250       377.99643  -4.7237919e-05      -129.24808
1.250       386.03891   3.3944857e-05       98.932154
1.250       394.08138   2.2550001e-05       69.915679
1.250       402.12386   5.6696447e-05       186.76936
1.250       410.16634   1.8281597e-05       63.909353
1.250       418.20881   5.3260970e-05       197.35988
1.250       426.25129   9.1728984e-05       359.89347
1.250       434.29377   7.4722065e-06       31.007726
1.250       442.33625   0.00015517137       680.36104
1.250       450.37872   4.7292298e-05       218.87405
1.250       458.42120  -2.4294099e-07      -1.1856736
1.250       466.46368   2.3938486e-05       123.08934
1.250       474.50615  -4.3027154e-05      -232.88335
1.250       482.54863  -3.5818685e-05      -203.89340
1.250       490.59111  -5.3495429e-05      -319.99703
1.250       498.63359   2.6500903e-05       166.44683
1.250       506.67606   3.1044592e-05       204.57256
1.250       514.71854   1.7290456e-05       119.45000
1.000     0.062831853       1117.4672     0.014042507
1.000      0.12566371       1810.0018      0.18196123
1.000      0.18849556       706.66577      0.23976605
1.000      0.25132741       535.53917      0.43070615
1.000      0.31415927       372.26270      0.58474889
1.000      0.37699112       280.69484      0.76190012
1.000      0.43982297       219.35512      0.94547873
1.000      0.50265482       181.94625       1.1706388
1.000      0.56548668       150.52696       1.3789600
1.000      0.62831853       136.49352       1.7152282
1.000      0.69115038       125.18198       2.0937737
1.000      0.75398224       106.94537       2.3222853
1.000      0.81681409       99.051020       2.7346319
1.000      0.87964594       88.974490       3.0680291
1.000      0.94247780       82.869087       3.5146023
1.000       1.0053096       76.183193       3.9212902
1.000       1.0681415       70.057428       4.3252461
1.000       1.1309734       64.226313       4.7069585
1.000       1.1938052       63.217994       5.4489318
1.000       1.2566371       58.724021       5.9035825
1.000       1.3194689       57.234274       6.6607622
1.000       1.3823008       52.525263       7.0282328
1.000       1.4451326       49.702949       7.5993340
1.000       1.5079645       48.007992       8.3398287
1.000       1.5707963       45.097845       8.8549412
1.000       1.6336282       43.713604       9.6548720
1.000       1.6964600       41.717918       10.318671
1.000       1.7592919       40.324732       11.123858
1.000       1.8221237       38.590289       11.827199
1.000       1.8849556       37.339705       12.669064
1.000       1.9477874       36.511640       13.668671
1.000       2.0106193       34.873242       14.359923
1.000       2.0734512       32.829164       14.825574
1.000       2.1362830       32.484149       16.044202
1.000       2.1991149       31.560005       17.003998
1.000       2.2619467       29.958100       17.564332
1.000       2.3247786       29.468413       18.757363
1.000       2.3876104       27.814577       19.179316
1.000       2.4504423       27.387540       20.415344
1.000       2.5132741       26.252947       21.113872
1.000       2.5761060       25.594517       22.167074
1.000       2.6389378       24.189462       22.520807
1.000       2.7017697       23.082108       23.061667
1.000       2.7646015       22.599020       24.191205
1.000       2.8274334       21.934940       25.117930
1.000       2.8902652       21.068326       25.769939
1.000       2.9530971       20.677325       26.977257
1.000       3.0159289       19.916694       27.679028
1.000       3.0787608       19.450389       28.755862
1.000       3.1415927       18.856609       29.619893
1.000       3.2044245       18.415933       30.698286
1.000       3.2672564       18.110366       31.999790
1.000       3.3300882       17.252998       32.277660
1.000       3.3929201       16.851010       33.343953
1.000       3.4557519       16.372537       34.230554
1.000       3.5185838       15.756729       34.772828
1.000       3.5814156       15.521142       36.120862
1.000       3.6442475       15.081303       36.977089
1.000       3.7070793       14.568496       37.599373
1.000       3.7699112       14.360281       38.978630
1.000       3.8327430       13.895747       39.635220
1.000       3.8955749       13.593377       40.711050
1.000       3.9584067       13.257634       41.657917
1.000       4.0212386       12.914818       42.543976
1.000       4.1469023       12.042108       43.505501
1.000       4.2725660       11.713837       46.284522
1.000       4.3982297       11.044712       47.605638
1.000       4.5238934       10.697976       50.177495
1.000       4.6495571       10.071151       51.284264
1.000       4.7752208       9.4414547       52.082228
1.000       4.9008845       8.9686154       53.483408
1.000       5.0265482       8.7121126       56.053574
1.000       5.1522120       8.3950780       58.166932
1.000       5.2778757       7.9855772       59.477682
1.000       5.4035394       7.6832095       61.411244
1.000       5.5292031       7.3087827       62.589708
1.000       5.6548668       7.0837632       64.893535
1.000       5.7805305       6.7525239       66.075350
1.000       5.9061942       6.5401497       68.262331
1.000       6.0318579       6.3106068       70.160825
1.000       6.1575216       6.0964567       72.105033
1.000       6.2831853       5.8419811       73.412499
1.000       6.4088490       5.5686750       74.261250
1.000       6.5345127       5.3744056       75.969684
1.000       6.6601764       5.2457171       78.511329
1.000       6.7858401       5.0070608       79.261812
1.000       6.9115038       4.8330327       80.836529
1.000       7.0371675       4.5955836       81.134320
1.000       7.1628313       4.5548534       84.800580
1.000       7.2884950       4.3436011       85.198857
1.000       7.4141587       4.2487463       87.723649
1.000       7.5398224       4.0965192       88.954638
1.000       7.6654861       3.9951551       91.163923
1.000       7.7911498       3.8256272       91.659517
1.000       7.9168135       3.6961601       92.912099
1.000       8.0424772       3.5641026       93.926895
1.000       8.2938046       3.4100333       98.557635
1.000       8.5451320       3.1205833       98.642114
1.000       8.7964594       2.9838651       102.89000
1.000       9.0477868       2.8415418       106.62312
1.000       9.2991143       2.6609253       108.39960
1.000       9.5504417       2.4875923       109.77914
1.000       9.8017691       2.4116727       115.05408
1.000       10.053096       2.3083748       118.81633
1.000       10.304424       2.1475590       119.03824
1.000       10.555751       2.0755351       123.67098
1.000       10.807079       2.0064836       128.30123
1.000       11.058406       1.8671426       127.91614
1.000       11.309734       1.7798177       130.43763
1.000       11.561061       1.6957213       132.74489
1.000       11.812388       1.6442129       137.29081
1.000       12.063716       1.5531205       138.13976
1.000       12.315043       1.5035670       142.26591
1.000       12.566371       1.4485125       145.62035
1.000       12.817698       1.3847676       147.73291
1.000       13.069025       1.3221752       149.51641
1.000       13.320353       1.2641419       151.36075
1.000       13.571680       1.2214376       154.68293
1.000       13.823008       1.1752019       157.24991
1.000       14.074335       1.1259553       159.02853
1.000       14.325663       1.0829814       161.30039
1.000       14.576990       1.0436350       163.76551
1.000       14.828317      0.99598514       164.51243
1.000       15.079645      0.97162506       168.78828
1.000       15.330972      0.93253578       170.23343
1.000       15.582300      0.90875294       174.18499
1.000       15.833627      0.87966309       176.90001
1.000       16.084954      0.84282111       177.69089
1.000       16.587609      0.77959696       180.25685
1.000       17.090264      0.74992300       189.64144
1.000       17.592919      0.69029607       190.42298
1.000       18.095574      0.65227377       195.80205
1.000       18.598229      0.61494849       200.41201
1.000       19.100883      0.57690173       203.67253
1.000       19.603538      0.54556092       208.21734
1.000       20.106193      0.50346789       207.31541
1.000       20.608848      0.49098522       217.72075
1.000       21.111503      0.45491856       216.85096
1.000       21.614157      0.43638387       223.23068
1.000       22.116812      0.41552047       227.73526
1.000       22.619467      0.38923501       228.20716
1.000       23.122122      0.37050125       232.02939
1.000       23.624777      0.35065056       234.23292
1.000       24.127432      0.33687024       239.69898
1.000       24.630086      0.32117298       243.11238
1.000       25.132741      0.30658775       246.57250
1.000       25.635396      0.29463074       251.45971
1.000       26.138051      0.28459143       257.46113
1.000       26.640706      0.26982882       258.46144
1.000       27.143361      0.25728881       260.66457
1.000       27.646015      0.24449699       261.72271
1.000       28.148670      0.23419525       264.61959
1.000       28.651325      0.22601469       269.30292
1.000       29.153980      0.21473309       269.56455
1.000       29.656635      0.21131510       279.23277
1.000       30.159289      0.19862029       276.03057
1.000       30.661944      0.19128946       279.35752
1.000       31.164599      0.18425363       282.53414
1.000       31.667254      0.17705844       284.85123
1.000       32.169909      0.17194870       290.01379
1.000       33.175218      0.16117634       298.13497
1.000       34.180528      0.14829333       300.00479
1.000       35.185838      0.13966065       308.21091
1.000       36.191147      0.12771301       306.69908
1.000       37.196457      0.12162602       317.10383
1.000       38.201767      0.11247323       317.66530
1.000       39.207076      0.10363951       316.43826
1.000       40.212386     0.098831288       325.56990
1.000       41.217696     0.093345640       331.14288
1.000       42.223005     0.086721126       330.70639
1.000       43.228315     0.081490679       333.49023
1.000       44.233625     0.078270131       343.18153
1.000       45.238934     0.074017206       347.16828
1.000       46.244244     0.068404333       342.71011
1.000       47.249554     0.066423562       354.96501
1.000       48.254863     0.062652551       356.64184
1.000       49.260173     0.058656229       355.19937
1.000       50.265482     0.055778760       358.87952
1.000       51.270792     0.053075308       362.38721
1.000       52.276102     0.050379001       364.61069
1.000       53.281411     0.048305369       370.16284
1.000       54.286721     0.045256646       366.80348
1.000       55.292031     0.043193733       369.89513
1.000       56.297340     0.040451442       365.65196
1.000       57.302650     0.039333204       374.93303
1.000       58.307960     0.037376336       375.36218
1.000       59.313269     0.035836335       378.83443
1.000       60.318579     0.034278720       381.10809
1.000       61.323889     0.032463893       379.27998
1.000       62.329198     0.030876370       378.76611
1.000       63.334508     0.029674417       381.92111
1.000       64.339818     0.028657948       386.68277
1.000       66.350437     0.025559681       378.23094
1.000       68.361056     0.024316461       393.54729
1.000       70.371675     0.022377146       395.06506
1.000       72.382295     0.020273189       389.48378
1.000       74.392914     0.018703285       390.10620
1.000       76.403533     0.016884784       381.51016
1.000       78.414153     0.015718504       383.94130
1.000       80.424772     0.015067622       397.08593
1.000       82.435391     0.013748709       390.18744
1.000       84.446011     0.012298410       375.19465
1.000       86.456630     0.011860476       388.29989
1.000       88.467249     0.011024295       386.69508
1.000       90.477868     0.010432831       391.47094
1.000       92.488488    0.0099233415       397.73264
1.000       94.499107    0.0089743611       383.66918
1.000       96.509726    0.0083302382       379.35074
1.000       98.520346    0.0080047608       387.78981
1.000       100.53096    0.0074306678       382.47025
1.000       102.54158    0.0068294288       373.03940
1.000       104.55220    0.0062911832       364.25218
1.000       106.56282    0.0060456227       370.61966
1.000       108.57344    0.0057149742       370.55728
1.000       110.58406    0.0053871894       369.07116
1.000       112.59468    0.0050220447       363.16539
1.000       114.60530    0.0048308911       368.39321
1.000       116.61592    0.0045061097       362.03082
1.000       118.62654    0.0042804922       362.00081
1.000       120.63716    0.0040712077       362.10691
1.000       122.64778    0.0037994301       355.11398
1.000       124.65840    0.0036018493       353.47638
1.000       126.66902    0.0033182219       341.65428
1.000       128.67964    0.0032580881       351.69204
1.000       132.70087    0.0029142615       345.00081
1.000       136.72211    0.0027480698       355.80684
1.000       140.74335    0.0022106055       312.22319
1.000       144.76459    0.0020892494       321.10538
1.000       148.78583    0.0019535332       325.96859
1.000       152.80707    0.0019281808       348.53655
1.000       156.82831    0.0016088066       314.37460
1.000       160.84954    0.0013768679       290.28328
1.000       164.87078    0.0013579109       308.29936
1.000       168.89202    0.0012410785       302.89834
1.000       172.91326    0.0011691285       306.20860
1.000       176.93450    0.0010966395       307.73131
1.000       180.95574   0.00087397813       262.35412
1.000       184.97698    0.0010208332       327.32416
1.000       188.99821   0.00093534689       319.90134
1.000       193.01945   0.00070000730       255.02107
1.000       197.04069   0.00076602665       296.88066
1.000       201.06193   0.00072297526       297.70302
1.000       205.08317   0.00065624075       286.76326
1.000       209.10441   0.00043154937       199.88965
1.000       213.12565   0.00049612139       243.31302
1.000       217.14688   0.00042076008       218.25570
1.000       221.16812   0.00047483524       260.24404
1.000       225.18936   0.00036626498       211.88941
1.000       229.21060   0.00032469787       198.08601
1.000       233.23184   0.00039632951       254.73591
1.000       237.25308   0.00037067170       250.78136
1.000       241.27432   0.00027690027       197.02753
1.000       245.29555   0.00029965057       224.05488
1.000       249.31679   0.00024286503       190.67328
1.000       253.33803   0.00032065694       264.12656
1.000       257.35927   0.00029488834       254.65213
1.000       265.40175   0.00012807726       121.29799
1.000       273.44422   0.00013178717       136.50534
1.000       281.48670   1.3950840e-05       15.763196
1.000       289.52918   1.6431640e-05       20.203574
1.000       297.57166   0.00013286627       177.36163
1.000       305.61413   0.00026734043       386.59409
1.000       313.65661   6.2428015e-06       9.7591753
1.000       321.69909   6.2479092e-05       105.37909
1.000       329.74156   0.00019593140       355.87328
1.000       337.78404   8.3084740e-05       162.22169
1.000       345.82652   0.00013812733       289.41747
1.000       353.86900   0.00024006898       538.93184
1.000       361.91147   0.00022945767       551.03589
1.000       369.95395   6.0371202e-05       154.86137
1.000       377.99643   3.5947002e-05       98.354905
1.000       386.03891   4.4254109e-06       12.897843
1.000       394.08138   2.6680550e-05       82.722336
1.000       402.12386   4.0015829e-05       131.82009
1.000       410.16634   0.00013501778       471.99920
1.000       418.20881   8.2221981e-05       304.67565
1.000       426.25129   5.9517868e-05       233.51498
1.000       434.29377   6.8700985e-05       285.09133
1.000       442.33625  -4.0857296e-05      -179.14202
1.000       450.37872   7.1607556e-05       331.40778
1.000       458.42120   3.7128591e-05       181.20610
1.000       466.46368   0.00015095882       776.21537
1.000       474.50615   8.5550691e-05       463.04087
1.000       482.54863   4.9103757e-05       279.51701
1.000       490.59111   2.0822333e-05       124.55428
1.000       498.63359   1.3708020e-06       8.6097309
1.000       506.67606   3.9222320e-05       258.46081
1.000       514.71854   7.7507802e-05       535.45763
0.750     0.062831853       1382.6615     0.017375037
0.750      0.12566371       2236.6498      0.22485256
0.750      0.18849556       883.92733      0.29990948
0.750      0.25132741       681.85406      0.54837957
0.750      0.31415927       481.79699      0.75680494
0.750      0.37699112       364.69489      0.98990448
0.750      0.43982297       290.34466       1.2514624
0.750      0.50265482       246.37290       1.5851587
0.750      0.56548668       205.05455       1.8784810
0.750      0.62831853       186.30502       2.3411779
0.750      0.69115038       170.49983       2.8517527
0.750      0.75398224       150.17042       3.2609039
0.750      0.81681409       139.03916       3.8386371
0.750      0.87964594       127.05723       4.3812028
0.750      0.94247780       117.96752       5.0031796
0.750       1.0053096       108.85702       5.6030729
0.750       1.0681415       100.80009       6.2232546
0.750       1.1309734       91.513732       6.7067736
0.750       1.1938052       91.131296       7.8548557
0.750       1.2566371       83.955932       8.4401709
0.750       1.3194689       81.732244       9.5117663
0.750       1.3823008       76.340100       10.214818
0.750       1.4451326       72.834013       11.135959
0.750       1.5079645       67.674076       11.756172
0.750       1.5707963       64.545687       12.673516
0.750       1.6336282       61.714208       13.630603
0.750       1.6964600       58.563897       14.485421
0.750       1.7592919       57.272950       15.799142
0.750       1.8221237       54.704473       16.765893
0.750       1.8849556       52.963734       17.970172
0.750       1.9477874       51.760554       19.377327
0.750       2.0106193       49.345216       20.319118
0.750       2.0734512       45.983007       20.765819
0.750       2.1362830       44.568810       22.012920
0.750       2.1991149       44.317204       23.877362
0.750       2.2619467       41.413394       24.280532
0.750       2.3247786       41.109578       26.167248
0.750       2.3876104       39.043786       26.922326
0.750       2.4504423       37.810463       28.184847
0.750       2.5132741       37.455451       30.123461
0.750       2.5761060       36.134283       31.295427
0.750       2.6389378       35.159677       32.734266
0.750       2.7017697       32.877225       32.848109
0.750       2.7646015       31.655900       33.886175
0.750       2.8274334       30.972264       35.466665
0.750       2.8902652       29.900592       36.573215
0.750       2.9530971       28.997644       37.832597
0.750       3.0159289       27.713003       38.513870
0.750       3.0787608       27.093815       40.056064
0.750       3.1415927       26.172124       41.111077
0.750       3.2044245       25.152681       41.928051
0.750       3.2672564       24.393562       43.101772
0.750       3.3300882       23.878984       44.673843
0.750       3.3929201       23.052764       45.615679
0.750       3.4557519       22.269873       46.560291
0.750       3.5185838       21.627317       47.728369
0.750       3.5814156       21.151016       49.222726
0.750       3.6442475       20.176867       49.470645
0.750       3.7070793       19.590403       50.560257
0.750       3.7699112       19.213180       52.151028
0.750       3.8327430       18.640788       53.169630
0.750       3.8955749       18.204988       54.522446
0.750       3.9584067       17.705135       55.632779
0.750       4.0212386       17.389556       57.284653
0.750       4.1469023       16.159566       58.380978
0.750       4.2725660       15.496989       61.232774
0.750       4.3982297       15.153239       65.314477
0.750       4.5238934       14.173397       66.478514
0.750       4.6495571       13.460186       68.541892
0.750       4.7752208       12.783190       70.516361
0.750       4.9008845       12.146649       72.435283
0.750       5.0265482       11.680698       75.153397
0.750       5.1522120       11.081074       76.777378
0.750       5.2778757       10.737298       79.972881
0.750       5.4035394       10.308893       82.398108
0.750       5.5292031       9.9442064       85.158501
0.750       5.6548668       9.3247077       85.422567
0.750       5.7805305       8.9734319       87.807561
0.750       5.9061942       8.5724824       89.474654
0.750       6.0318579       8.4027101       93.420662
0.750       6.1575216       7.9478559       94.002212
0.750       6.2831853       7.8935518       99.193298
0.750       6.4088490       7.4759339       99.695564
0.750       6.5345127       7.1622404       101.24155
0.750       6.6601764       6.9850642       104.54370
0.750       6.7858401       6.6821170       105.77797
0.750       6.9115038       6.4823550       108.42283
0.750       7.0371675       6.2107223       109.64935
0.750       7.1628313       6.0746888       113.09631
0.750       7.2884950       5.8470666       114.68903
0.750       7.4141587       5.6545373       116.74894
0.750       7.5398224       5.5278181       120.03485
0.750       7.6654861       5.2709847       120.27659
0.750       7.7911498       5.1237620       122.76197
0.750       7.9168135       5.0095112       125.92642
