# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
1.250       4.3982297       7.2093384       31.074160
1.250       4.5238934       6.9841325       32.758184
1.250       4.6495571       6.4668388       32.930404
1.250       4.7752208       6.2166274       34.293000
1.250       4.9008845       5.9691922       35.596659
1.250       5.0265482       5.7772453       37.170691
1.250       5.1522120       5.4884131       38.027538
1.250       5.2778757       5.3009219       39.481998
1.250       5.4035394       5.0664648       40.495825
1.250       5.5292031       4.8673671       41.682330
1.250       5.6548668       4.6870578       42.937594
1.250       5.7805305       4.5210665       44.239910
1.250       5.9061942       4.2816065       44.688953
1.250       6.0318579       4.1241938       45.852459
1.250       6.1575216       4.0345176       47.717723
1.250       6.2831853       3.8705661       48.638968
1.250       6.4088490       3.6973509       49.306145
1.250       6.5345127       3.5972312       50.848510
1.250       6.6601764       3.4726685       51.974555
1.250       6.7858401       3.3377773       52.837041
1.250       6.9115038       3.2805578       54.870082
1.250       7.0371675       3.1170493       55.031026
1.250       7.1628313       3.0269932       56.355443
1.250       7.2884950       2.9175518       57.227188
1.250       7.4141587       2.8439125       58.718116
1.250       7.5398224       2.7615839       59.966933
1.250       7.6654861       2.6916219       61.419094
1.250       7.7911498       2.6047914       62.409092
1.250       7.9168135       2.5411587       63.878290
1.250       8.0424772       2.4694680       65.079346
1.250       8.2938046       2.3344227       67.470069
1.250       8.5451320       2.2217866       70.231012
1.250       8.7964594       2.0548349       70.855065
1.250       9.0477868       2.0150616       75.611118
1.250       9.2991143       1.8835650       76.731840
1.250       9.5504417       1.8064261       79.718812
1.250       9.8017691       1.6839625       80.337085
1.250       10.053096       1.6555498       85.214219
1.250       10.304424       1.5641621       86.700815
1.250       10.555751       1.5024682       89.524723
1.250       10.807079       1.4284288       91.338486
1.250       11.058406       1.3948153       95.557453
1.250       11.309734       1.3106926       96.056824
1.250       11.561061       1.2690494       99.344050
1.250       11.812388       1.2085966       100.91711
1.250       12.063716       1.1968204       106.44923
1.250       12.315043       1.1378384       107.66107
1.250       12.566371       1.1097845       111.56770
1.250       12.817698       1.0599644       113.08152
1.250       13.069025       1.0279845       116.24825
1.250       13.320353       1.0044885       120.27141
1.250       13.571680      0.96247943       121.88846
1.250       13.823008      0.93207906       124.71844
1.250       14.074335      0.90090760       127.24308
1.250       14.325663      0.87070589       129.68385
1.250       14.576990      0.84096614       131.96304
1.250       14.828317      0.82236335       135.83435
1.250       15.079645      0.79272209       137.70971
1.250       15.330972      0.77560864       141.58654
1.250       15.582300      0.75238947       144.21406
1.250       15.833627      0.72725466       146.25072
1.250       16.084954      0.71092329       149.88304
1.250       16.587609      0.67766124       156.68748
1.250       17.090264      0.62923126       159.12077
1.250       17.592919      0.59572515       164.33493
1.250       18.095574      0.58798520       176.50366
1.250       18.598229      0.56419663       183.87195
1.250       19.100883      0.52831313       186.51854
1.250       19.603538      0.49552979       189.12259
1.250       20.106193      0.49268239       202.87421
1.250       20.608848      0.47098565       208.85221
1.250       21.111503      0.44624909       212.71839
1.250       21.614157      0.43422743       222.12756
1.250       22.116812      0.41144224       225.50009
1.250       22.619467      0.39467345       231.39570
1.250       23.122122      0.38044404       238.25614
1.250       23.624777      0.37497949       250.48453
1.250       24.127432      0.36224891       257.75709
1.250       24.630086      0.34764682       263.15179
1.250       25.132741      0.33319681       267.97278
1.250       25.635396      0.32548685       277.79460
1.250       26.138051      0.30990871       280.36490
1.250       26.640706      0.30715685       294.21692
1.250       27.143361      0.29955261       303.48289
1.250       27.646015      0.28586865       306.00916
1.250       28.148670      0.27742802       313.46873
1.250       28.651325      0.26715886       318.32736
1.250       29.153980      0.26176935       328.61138
1.250       29.656635      0.25741190       340.14530
1.250       30.159289      0.24799011       344.64179
1.250       30.661944      0.24265893       354.37707
1.250       31.164599      0.23574736       361.49453
1.250       31.667254      0.23155567       372.52627
1.250       32.169909      0.22555871       380.43402
1.250       33.175218      0.21588660       399.33494
1.250       34.180528      0.20277124       410.21630
1.250       35.185838      0.19278755       425.45431
1.250       36.191147      0.17844175       428.52266
1.250       37.196457      0.17353222       452.43386
1.250       38.201767      0.16860727       476.20824
1.250       39.207076      0.16319886       498.28837
1.250       40.212386      0.15589049       513.53425
1.250       41.217696      0.15002743       532.22106
1.250       42.223005      0.14529908       554.09031
1.250       43.228315      0.13972894       571.82291
1.250       44.233625      0.13496618       591.76978
1.250       45.238934      0.12801102       600.41940
1.250       46.244244      0.12578134       630.17263
1.250       47.249554      0.12083827       645.75514
1.250       48.254863      0.11790165       671.14042
1.250       49.260173      0.11218914       679.37392
1.250       50.265482      0.11034641       709.96678
1.250       51.270792      0.10486024       715.96401
1.250       52.276102      0.10338533       748.23624
1.250       53.281411     0.097834418       749.70272
1.250       54.286721     0.095106593       770.83551
1.250       55.292031     0.093860788       803.78903
1.250       56.297340     0.091511376       827.19705
1.250       57.302650     0.088205688       840.79664
1.250       58.307960     0.086060575       864.28711
1.250       59.313269     0.082076676       867.65206
1.250       60.318579     0.080817147       898.51861
1.250       61.323889     0.079285105       926.29842
1.250       62.329198     0.076802711       942.15299
1.250       63.334508     0.075132428       966.98310
1.250       64.339818     0.072408784       977.01446
1.250       66.350437     0.070954307       1049.9784
1.250       68.361056     0.068503159       1108.6824
1.250       70.371675     0.062238460       1098.8104
1.250       72.382295     0.060270404       1157.9009
1.250       74.392914     0.059109821       1232.8908
1.250       76.403533     0.056622986       1279.3912
1.250       78.414153     0.050960540       1244.7658
1.250       80.424772     0.051752299       1363.8588
1.250       82.435391     0.048941261       1388.9497
1.250       84.446011     0.047844096       1459.6073
1.250       86.456630     0.044907225       1470.2168
1.250       88.467249     0.044315387       1554.4343
1.250       90.477868     0.043252937       1622.9792
1.250       92.488488     0.040989785       1642.8917
1.250       94.499107     0.038821228       1659.6734
1.250       96.509726     0.038351561       1746.4918
1.250       98.520346     0.036858303       1785.5967
1.250       100.53096     0.035891691       1847.4119
1.250       102.54158     0.033091565       1807.5388
1.250       104.55220     0.033004058       1910.8965
1.250       106.56282     0.032181603       1972.8546
1.250       108.57344     0.030817274       1998.1831
1.250       110.58406     0.030510907       2090.2729
1.250       112.59468     0.029156645       2108.4409
1.250       114.60530     0.029405242       2242.3796
1.250       116.61592     0.026874845       2159.1845
1.250       118.62654     0.026775791       2264.4261
1.250       120.63716     0.026398304       2347.9540
1.250       122.64778     0.025748359       2406.5720
1.250       124.65840     0.025116183       2464.8387
1.250       126.66902     0.024477193       2520.2467
1.250       128.67964     0.023939247       2584.1053
1.250       132.70087     0.021355126       2528.0971
1.250       136.72211     0.020374313       2637.9679
1.250       140.74335     0.021275193       3004.8820
1.250       144.76459     0.019340429       2972.5105
1.250       148.78583     0.019249699       3212.0249
1.250       152.80707     0.017902371       3236.0194
1.250       156.82831     0.018468456       3608.8945
1.250       160.84954     0.016960329       3575.7244
1.250       164.87078     0.015704336       3565.5039
1.250       168.89202     0.016109850       3931.7794
1.250       172.91326     0.015034393       3937.6857
1.250       176.93450     0.014505041       4070.3033
1.250       180.95574     0.013610232       4085.5719
1.250       184.97698     0.013537107       4340.5936
1.250       188.99821     0.013701170       4685.9862
1.250       193.01945     0.011758166       4283.6412
1.250       197.04069     0.012253716       4749.0401
1.250       201.06193     0.012300656       5065.1004
1.250       205.08317     0.011599467       5068.7208
1.250       209.10441     0.011142957       5161.3138
1.250       213.12565     0.011018042       5403.5828
1.250       217.14688     0.010595874       5496.2676
1.250       221.16812     0.010046759       5506.3504
1.250       225.18936    0.0093878495       5431.0023
1.250       229.21060    0.0093904301       5728.7495
1.250       233.23184    0.0092572437       5949.9794
1.250       237.25308    0.0088137131       5962.9989
1.250       241.27432    0.0084181089       5989.8793
1.250       245.29555    0.0090761272       6786.4065
1.250       249.31679    0.0078076993       6129.8230
1.250       253.33803    0.0085139048       7012.9417
1.250       257.35927    0.0079912723       6900.8984
1.250       265.40175    0.0077377507       7328.1833
1.250       273.44422    0.0067624586       7004.5645
1.250       281.48670    0.0071649517       8095.7516
1.250       289.52918    0.0068532369       8426.4184
1.250       297.57166    0.0070563827       9419.4831
1.250       305.61413    0.0066441819       9607.9798
1.250       313.65661    0.0052163842       8154.6095
1.250       321.69909    0.0060526289       10208.544
1.250       329.74156    0.0055326442       10049.029
1.250       337.78404    0.0052182191       10188.493
1.250       345.82652    0.0055092601       11543.524
1.250       353.86900    0.0051775546       11623.114
1.250       361.91147    0.0040978126       9840.7774
1.250       369.95395    0.0050413636       12931.869
1.250       377.99643    0.0046306321       12669.913
1.250       386.03891    0.0048734589       14203.677
1.250       394.08138    0.0040404017       12527.158
1.250       402.12386    0.0037870277       12475.222
1.250       410.16634    0.0034895456       12198.858
1.250       418.20881    0.0035221258       13051.327
1.250       426.25129    0.0032479295       12743.067
1.250       434.29377    0.0037686546       15638.943
1.250       442.33625    0.0029556762       12959.394
1.250       450.37872    0.0035017617       16206.545
1.250       458.42120    0.0029919566       14602.245
1.250       466.46368    0.0024814965       12759.610
1.250       474.50615    0.0030677804       16604.281
1.250       482.54863    0.0033434162       19031.980
1.250       490.59111    0.0025190331       15068.262
1.250       498.63359    0.0027769289       17441.330
1.250       506.67606    0.0018963889       12496.513
1.250       514.71854    0.0024081205       16636.345
1.000     0.015707963       4069.0137   0.00079894898
1.000     0.031415927       9717.1121     0.015263604
1.000     0.047123890       4879.0912     0.025866198
1.000     0.062831853       4222.7592     0.053064757
1.000     0.078539816       3154.0949     0.077413136
1.000     0.094247780       2372.8386      0.10063565
1.000      0.10995574       1938.8618      0.13057826
1.000      0.12566371       1715.7770      0.17248872
1.000      0.14137167       1286.0981      0.18409056
1.000      0.15707963       1130.3468      0.22194308
1.000      0.17278760       1005.8085      0.26285924
1.000      0.18849556       891.39935      0.30244468
1.000      0.20420352       795.05286      0.34296986
1.000      0.21991149       718.69945      0.38722315
1.000      0.23561945       633.69520      0.41993694
1.000      0.25132741       595.66297      0.47906059
1.000      0.26703538       518.01358      0.49970972
1.000      0.28274334       485.84572      0.55634704
1.000      0.29845130       437.13364      0.58871476
1.000      0.31415927       405.68041      0.63724130
1.000      0.32986723       375.99691      0.68371018
1.000      0.34557519       336.88205      0.70432937
1.000      0.36128316       327.08428      0.78139939
1.000      0.37699112       306.35230      0.83154309
1.000      0.39269908       282.03350      0.86526794
1.000      0.40840704       271.50068      0.93695957
1.000      0.42411501       253.21501      0.97861219
1.000      0.43982297       237.20681       1.0224242
1.000      0.45553093       226.58103       1.0850442
1.000      0.47123890       218.39460       1.1578053
1.000      0.48694686       203.44424       1.1900367
1.000      0.50265482       196.94315       1.2671286
1.000      0.51836279       187.74281       1.3247534
1.000      0.53407075       179.96137       1.3888199
1.000      0.54977871       175.10344       1.4741060
1.000      0.56548668       166.11236       1.5217361
1.000      0.58119464       163.59114       1.6270273
1.000      0.59690260       154.40409       1.6635639
1.000      0.61261057       150.92428       1.7578541
1.000      0.62831853       145.07400       1.8230536
1.000      0.64402649       139.36197       1.8859307
1.000      0.65973446       133.94944       1.9485819
1.000      0.67544242       131.28736       2.0495483
1.000      0.69115038       127.64615       2.1349890
1.000      0.70685835       122.01711       2.1831731
1.000      0.72256631       119.22270       2.2785698
1.000      0.73827427       114.67436       2.3377055
1.000      0.75398224       112.32919       2.4391934
1.000      0.76969020       109.73780       2.5349791
1.000      0.78539816       107.03408       2.6270115
1.000      0.80110613       103.92645       2.7068644
1.000      0.81681409       101.18057       2.7934252
1.000      0.83252205       98.067449       2.8667009
1.000      0.84823002       96.824437       2.9936164
1.000      0.86393798       93.108171       3.0416256
1.000      0.87964594       90.664045       3.1262886
1.000      0.89535391       88.926309       3.2335883
1.000      0.91106187       87.764120       3.3622568
1.000      0.92676983       85.532520       3.4491906
1.000      0.94247780       84.052314       3.5647848
1.000      0.95818576       82.131474       3.6604039
1.000      0.97389372       80.818953       3.7819708
1.000      0.98960169       79.085327       3.8828217
1.000       1.0053096       77.158642       3.9714984
1.000       1.0367256       74.133585       4.1848192
1.000       1.0681415       71.444642       4.4108907
1.000       1.0995574       68.300776       4.5999133
1.000       1.1309734       67.818301       4.9702048
1.000       1.1623893       64.191531       5.1074342
1.000       1.1938052       61.547879       5.3049800
1.000       1.2252211       60.131233       5.6029121
1.000       1.2566371       57.820069       5.8127074
1.000       1.2880530       56.383970       6.1041767
1.000       1.3194689       54.052255       6.2904479
1.000       1.3508848       54.055797       6.7509908
1.000       1.3823008       51.887084       6.9428402
1.000       1.4137167       50.336075       7.2050462
1.000       1.4451326       49.408444       7.5543056
1.000       1.4765485       48.103555       7.8449580
1.000       1.5079645       46.239526       8.0326152
1.000       1.5393804       45.446060       8.3985507
1.000       1.5707963       43.929994       8.6256342
1.000       1.6022123       43.487917       9.0614773
1.000       1.6336282       41.657756       9.2008040
1.000       1.6650441       41.285729       9.6548925
1.000       1.6964600       40.231517       9.9510192
1.000       1.7278760       39.107180       10.220319
1.000       1.7592919       38.027644       10.490191
1.000       1.7907078       37.178352       10.815201
1.000       1.8221237       36.199024       11.094321
1.000       1.8535397       35.195296       11.354304
1.000       1.8849556       34.764922       11.795460
1.000       1.9163715       34.093118       12.155592
1.000       1.9477874       33.389400       12.499814
1.000       1.9792034       33.032236       12.974167
1.000       2.0106193       32.447674       13.361135
1.000       2.0734512       30.272482       13.670982
1.000       2.1362830       29.689700       14.663999
1.000       2.1991149       28.325708       15.261414
1.000       2.2619467       27.447772       16.092535
1.000       2.3247786       26.388604       16.796990
1.000       2.3876104       25.354383       17.482909
1.000       2.4504423       24.368550       18.164915
1.000       2.5132741       23.944809       19.257558
1.000       2.5761060       22.571958       19.549276
1.000       2.6389378       21.892497       20.382293
1.000       2.7017697       21.515243       21.496190
1.000       2.7646015       20.650112       22.104989
1.000       2.8274334       19.844758       22.724442
1.000       2.8902652       19.066308       23.321150
1.000       2.9530971       18.922459       24.687721
1.000       3.0159289       18.176211       25.260209
1.000       3.0787608       17.341441       25.637949
1.000       3.1415927       17.001348       26.705655
1.000       3.2044245       16.121990       26.874416
1.000       3.2672564       15.794729       27.908216
1.000       3.3300882       15.161903       28.365549
1.000       3.3929201       14.870839       29.425688
1.000       3.4557519       14.460054       30.232068
1.000       3.5185838       14.202237       31.342288
1.000       3.5814156       13.594774       31.637810
1.000       3.6442475       13.335198       32.695902
1.000       3.7070793       12.773889       32.967729
1.000       3.7699112       12.528993       34.007897
1.000       3.8327430       12.254740       34.954531
1.000       3.8955749       11.875168       35.565154
1.000       3.9584067       11.750963       36.923679
1.000       4.0212386       11.214396       36.942447
1.000       4.1469023       10.580686       38.225703
1.000       4.2725660       10.006576       39.538674
1.000       4.3982297       9.5436987       41.135872
1.000       4.5238934       8.9285336       41.878150
1.000       4.6495571       8.6123107       43.855565
1.000       4.7752208       8.1846852       45.149466
1.000       4.9008845       8.0376855       47.931904
1.000       5.0265482       7.3947069       47.577409
1.000       5.1522120       7.2021672       49.901617
1.000       5.2778757       6.8635438       51.120622
1.000       5.4035394       6.5981248       52.738253
1.000       5.5292031       6.2788511       53.769756
1.000       5.6548668       6.0381668       55.314947
1.000       5.7805305       5.8176121       56.926975
1.000       5.9061942       5.6005203       58.455019
1.000       6.0318579       5.4026564       60.066305
1.000       6.1575216       5.1843414       61.317111
1.000       6.2831853       5.0062582       62.910496
1.000       6.4088490       4.8285938       64.391872
1.000       6.5345127       4.6440106       65.645217
1.000       6.6601764       4.5470006       68.053815
1.000       6.7858401       4.3134772       68.282377
1.000       6.9115038       4.2573846       71.208330
1.000       7.0371675       4.0883378       72.178975
1.000       7.1628313       3.9265665       73.103366
1.000       7.2884950       3.8086040       74.704998
1.000       7.4141587       3.6783070       75.945818
1.000       7.5398224       3.5571057       77.241443
1.000       7.6654861       3.4675883       79.125577
1.000       7.7911498       3.3151672       79.429230
1.000       7.9168135       3.2878608       82.648491
1.000       8.0424772       3.1832535       83.890156
1.000       8.2938046       2.9466719       85.165450
1.000       8.5451320       2.8540969       90.218438
1.000       8.7964594       2.7358412       94.337608
1.000       9.0477868       2.4854461       93.261350
1.000       9.2991143       2.4004754       97.789511
1.000       9.5504417       2.2803395       100.63293
1.000       9.8017691       2.1853484       104.25679
1.000       10.053096       2.1009745       108.14105
1.000       10.304424       1.9746908       109.45624
1.000       10.555751       1.9083937       113.71184
1.000       10.807079       1.8221642       116.51524
1.000       11.058406       1.7693440       121.21606
1.000       11.309734       1.6817300       123.24907
1.000       11.561061       1.6030937       125.49379
1.000       11.812388       1.5321702       127.93531
1.000       12.063716       1.4949302       132.96412
1.000       12.315043       1.4359514       135.86820
1.000       12.566371       1.3823442       138.96839
1.000       12.817698       1.3396416       142.91868
1.000       13.069025       1.2826496       145.04671
1.000       13.320353       1.2375928       148.18192
1.000       13.571680       1.2119886       153.48631
1.000       13.823008       1.1707340       156.65207
1.000       14.074335       1.1415644       161.23315
1.000       14.325663       1.0898783       162.32761
1.000       14.576990       1.0662932       167.32100
1.000       14.828317       1.0205397       168.56825
1.000       15.079645      0.99228547       172.37736
1.000       15.330972      0.96850797       176.80012
1.000       15.582300      0.93544081       179.30038
1.000       15.833627      0.91907880       184.82650
1.000       16.084954      0.88179737       185.90821
1.000       16.587609      0.82158266       189.96470
1.000       17.090264      0.81380740       205.79661
1.000       17.592919      0.77055860       212.56396
1.000       18.095574      0.72427261       217.41494
1.000       18.598229      0.68666983       223.78602
1.000       19.100883      0.65981036       232.94304
1.000       19.603538      0.62987055       240.39473
1.000       20.106193      0.60935077       250.91531
1.000       20.608848      0.58414598       259.03162
1.000       21.111503      0.55457801       264.35671
1.000       21.614157      0.54005027       276.26087
1.000       22.116812      0.51655330       283.10856
1.000       22.619467      0.49109168       287.92537
1.000       23.122122      0.47809342       299.40985
1.000       23.624777      0.46028449       307.46787
1.000       24.127432      0.43964154       312.82558
1.000       24.630086      0.42036771       318.19798
1.000       25.132741      0.41251946       331.76783
1.000       25.635396      0.39578830       337.79507
1.000       26.138051      0.39117796       353.88670
1.000       26.640706      0.37848881       362.54379
1.000       27.143361      0.35766988       362.36268
1.000       27.646015      0.35802194       383.24591
1.000       28.148670      0.34022469       384.42333
1.000       28.651325      0.33840416       403.21817
1.000       29.153980      0.32130175       403.34520
1.000       29.656635      0.31270343       413.20779
1.000       30.159289      0.30825533       428.39478
1.000       30.661944      0.29934986       437.16803
1.000       31.164599      0.28667327       439.58421
1.000       31.667254      0.28346572       456.03903
1.000       32.169909      0.27675942       466.79065
1.000       33.175218      0.25865005       478.43638
1.000       34.180528      0.25056925       506.91406
1.000       35.185838      0.24072480       531.24490
1.000       36.191147      0.22340386       536.49785
1.000       37.196457      0.21614174       563.52558
1.000       38.201767      0.21159005       597.60723
1.000       39.207076      0.19862770       606.46178
1.000       40.212386      0.19007899       626.15797
1.000       41.217696      0.18425287       653.63554
1.000       42.223005      0.17843730       680.46113
1.000       43.228315      0.17108557       700.14591
1.000       44.233625      0.16610020       728.27936
1.000       45.238934      0.15914639       746.45590
1.000       46.244244      0.15554671       779.29902
1.000       47.249554      0.14730828       787.20990
1.000       48.254863      0.14173903       806.83177
1.000       49.260173      0.14154205       857.12377
1.000       50.265482      0.13600288       875.04007
1.000       51.270792      0.13071777       892.51388
1.000       52.276102      0.12560585       909.05408
1.000       53.281411      0.12176971       933.11825
1.000       54.286721      0.12140066       983.94800
1.000       55.292031      0.11534898       987.80592
1.000       56.297340      0.11238647       1015.8929
1.000       57.302650      0.10947297       1043.5212
1.000       58.307960      0.10673032       1071.8687
1.000       59.313269      0.10372352       1096.4860
1.000       60.318579     0.099385188       1104.9566
1.000       61.323889     0.096683182       1129.5625
1.000       62.329198     0.094892065       1164.0584
1.000       63.334508     0.092354266       1188.6347
1.000       64.339818     0.091096324       1229.1661
1.000       66.350437     0.085409748       1263.8894
1.000       68.361056     0.083548167       1352.1768
1.000       70.371675     0.077977689       1376.6841
1.000       72.382295     0.075388887       1448.3537
1.000       74.392914     0.074058427       1544.6833
1.000       76.403533     0.068377767       1544.9894
1.000       78.414153     0.066911798       1634.3923
1.000       80.424772     0.062493533       1646.9289
1.000       82.435391     0.061492342       1745.1486
1.000       84.446011     0.060447395       1844.1034
1.000       86.456630     0.054732258       1791.8784
1.000       88.467249     0.054503526       1911.7999
1.000       90.477868     0.052519562       1970.6906
1.000       92.488488     0.052211361       2092.6582
1.000       94.499107     0.049518485       2116.9994
1.000       96.509726     0.049033677       2232.9447
1.000       98.520346     0.045933914       2225.2638
1.000       100.53096     0.044384403       2284.5475
1.000       102.54158     0.041426821       2262.8300
1.000       104.55220     0.042744454       2474.8541
1.000       106.56282     0.041192173       2525.2368
1.000       108.57344     0.039021438       2530.1388
1.000       110.58406     0.037833228       2591.9180
1.000       112.59468     0.036614722       2647.7661
1.000       114.60530     0.035729813       2724.6775
1.000       116.61592     0.034965653       2809.2178
1.000       118.62654     0.033937329       2870.0767
1.000       120.63716     0.033411022       2971.6887
1.000       122.64778     0.031266368       2922.3130
1.000       124.65840     0.031628954       3103.9856
1.000       126.66902     0.029909731       3079.5975
1.000       128.67964     0.029802463       3217.0060
1.000       132.70087     0.026534153       3141.2090
1.000       136.72211     0.026384038       3416.0782
1.000       140.74335     0.025543201       3607.6902
1.000       144.76459     0.025093197       3856.6772
1.000       148.78583     0.023425258       3908.7630
1.000       152.80707     0.022091396       3993.2246
1.000       156.82831     0.021108741       4124.8290
1.000       160.84954     0.020761918       4377.2085
1.000       164.87078     0.019545445       4437.5874
1.000       168.89202     0.019426433       4741.2267
1.000       172.91326     0.017485902       4579.7650
1.000       176.93450     0.017010379       4773.3337
1.000       180.95574     0.016925919       5080.8877
1.000       184.97698     0.017004941       5452.5344
1.000       188.99821     0.015633720       5346.9445
1.000       193.01945     0.016168292       5890.3029
1.000       197.04069     0.014700113       5697.1637
1.000       201.06193     0.013203191       5436.7419
1.000       205.08317     0.013113810       5730.4563
1.000       209.10441     0.012820286       5938.2368
1.000       213.12565     0.012324972       6044.5412
1.000       217.14688     0.012561803       6516.0295
1.000       221.16812     0.012230824       6703.3757
1.000       225.18936     0.012206057       7061.3746
1.000       229.21060     0.012103278       7383.7563
1.000       233.23184     0.011496214       7389.0499
1.000       237.25308     0.010878701       7360.0857
1.000       241.27432     0.010301077       7329.6998
1.000       245.29555    0.0096946176       7248.8643
1.000       249.31679    0.0097785107       7677.1066
1.000       253.33803    0.0098487746       8112.4799
1.000       257.35927    0.0095140722       8215.9190
1.000       265.40175    0.0087018871       8241.2869
1.000       273.44422    0.0079761151       8261.6717
1.000       281.48670    0.0077179425       8720.5815
1.000       289.52918    0.0070461048       8663.5598
1.000       297.57166    0.0076345696       10191.298
1.000       305.61413    0.0070152447       10144.564
1.000       313.65661    0.0065477407       10235.877
1.000       321.69909    0.0072196309       12176.844
1.000       329.74156    0.0061320182       11137.681
1.000       337.78404    0.0060631062       11838.122
1.000       345.82652    0.0056325304       11801.812
1.000       353.86900    0.0053000468       11898.097
1.000       361.91147    0.0046885476       11259.410
1.000       369.95395    0.0052604762       13493.926
1.000       377.99643    0.0042435204       11610.733
1.000       386.03891    0.0050602402       14748.051
1.000       394.08138    0.0044325400       13742.972
1.000       402.12386    0.0045251599       14906.776
1.000       410.16634    0.0045317242       15842.137
1.000       418.20881    0.0043401195       16082.423
1.000       426.25129    0.0042242322       16573.536
1.000       434.29377    0.0033695130       13982.608
1.000       442.33625    0.0036037283       15800.829
1.000       450.37872    0.0036132164       16722.370
1.000       458.42120    0.0037522795       18313.001
1.000       466.46368    0.0030238876       15548.532
1.000       474.50615    0.0035290088       19100.668
1.000       482.54863    0.0031420935       17885.975
1.000       490.59111    0.0029529985       17664.141
1.000       498.63359    0.0028159425       17686.367
1.000       506.67606    0.0032766816       21592.139
1.000       514.71854    0.0024146246       16681.278
0.750     0.015707963       5074.1552   0.00099630803
0.750     0.031415927       12130.626     0.019054742
0.750     0.047123890       6073.6990     0.032199336
0.750     0.062831853       5277.7075     0.066321629
0.750     0.078539816       3945.4487     0.096835880
0.750     0.094247780       2970.2639      0.12597335
0.750      0.10995574       2427.2068      0.16346726
0.750      0.12566371       2132.1706      0.21434917
0.750      0.14137167       1620.4384      0.23194763
0.750      0.15707963       1432.8127      0.28133212
0.750      0.17278760       1278.2780      0.33406677
0.750      0.18849556       1122.3566      0.38080662
0.750      0.20420352       1010.6582      0.43597767
0.750      0.21991149       914.96068      0.49296539
0.750      0.23561945       809.35397      0.53634245
0.750      0.25132741       761.87936      0.61273974
0.750      0.26703538       665.29127      0.64178340
0.750      0.28274334       627.62602      0.71870116
0.750      0.29845130       567.90569      0.76483352
0.750      0.31415927       529.95827      0.83245650
0.750      0.32986723       492.82135      0.89614294
0.750      0.34557519       443.46847      0.92717279
0.750      0.36128316       430.14542       1.0276109
0.750      0.37699112       405.86151       1.1016445
0.750      0.39269908       374.71260       1.1496039
0.750      0.40840704       359.50139       1.2406535
0.750      0.42411501       338.42587       1.3079307
0.750      0.43982297       317.94504       1.3704274
0.750      0.45553093       301.47280       1.4436836
0.750      0.47123890       292.58324       1.5511118
0.750      0.48694686       273.81975       1.6016947
0.750      0.50265482       265.97449       1.7112750
0.750      0.51836279       253.74571       1.7904839
0.750      0.53407075       243.65161       1.8803380
0.750      0.54977871       236.70578       1.9927045
0.750      0.56548668       225.36628       2.0645544
0.750      0.58119464       222.54525       2.2133668
0.750      0.59690260       212.42884       2.2887279
0.750      0.61261057       207.79287       2.4202172
0.750      0.62831853       199.49109       2.5068790
0.750      0.64402649       192.52891       2.6054180
0.750      0.65973446       185.60346       2.7000003
0.750      0.67544242       182.19392       2.8442589
0.750      0.69115038       177.46539       2.9682576
0.750      0.70685835       170.41825       3.0491833
0.750      0.72256631       166.04935       3.1735151
0.750      0.73827427       159.22025       3.2458000
0.750      0.75398224       156.71450       3.4030065
0.750      0.76969020       153.21927       3.5394153
0.750      0.78539816       150.67555       3.6981344
0.750      0.80110613       145.94468       3.8012696
0.750      0.81681409       141.59431       3.9091805
0.750      0.83252205       137.96762       4.0330600
0.750      0.84823002       137.17253       4.2410981
0.750      0.86393798       131.88599       4.3084062
0.750      0.87964594       128.85237       4.4431030
0.750      0.89535391       124.95522       4.5436919
0.750      0.91106187       123.89638       4.7464890
0.750      0.92676983       121.55864       4.9019824
0.750      0.94247780       118.98883       5.0464950
0.750      0.95818576       117.27986       5.2268838
0.750      0.97389372       114.88767       5.3762367
0.750      0.98960169       113.53203       5.5740381
0.750       1.0053096       110.57897       5.6917048
0.750       1.0367256       105.28908       5.9435379
0.750       1.0681415       101.57731       6.2712385
0.750       1.0995574       97.135585       6.5418769
0.750       1.1309734       97.585548       7.1517592
0.750       1.1623893       93.096252       7.4072541
0.750       1.1938052       89.380572       7.7039560
0.750       1.2252211       87.436703       8.1471830
0.750       1.2566371       83.721519       8.4166051
0.750       1.2880530       81.694585       8.8443256
0.750       1.3194689       79.017466       9.1958282
0.750       1.3508848       77.101498       9.6291523
0.750       1.3823008       75.501216       10.102570
0.750       1.4137167       73.312109       10.493808
0.750       1.4451326       71.768394       10.973031
0.750       1.4765485       68.594953       11.186793
0.750       1.5079645       66.983962       11.636287
0.750       1.5393804       65.296433       12.066952
0.750       1.5707963       63.847680       12.536463
0.750       1.6022123       62.595425       13.042865
0.750       1.6336282       60.634249       13.392076
0.750       1.6650441       59.216893       13.848193
0.750       1.6964600       58.619741       14.499234
0.750       1.7278760       56.775055       14.837663
0.750       1.7592919       54.933974       15.153919
0.750       1.7907078       54.059283       15.725872
0.750       1.8221237       52.879188       16.206478
0.750       1.8535397       51.308609       16.552597
0.750       1.8849556       50.528057       17.143766
0.750       1.9163715       49.267508       17.565883
0.750       1.9477874       48.367251       18.106994
0.750       1.9792034       48.192694       18.928784
0.750       2.0106193       46.190918       19.020257
0.750       2.0734512       43.716370       19.742210
0.750       2.1362830       42.771522       21.125224
0.750       2.1991149       40.314327       21.720680
